228
1
50

1	13	115.0	115.0	5.0
1	23	222.0	222.0	16.0
1	24	234.0	234.0	16.0
1	29	278.0	278.0	13.0
1	37	363.0	363.0	11.0
2	17	155.0	155.0	3.0
2	23	205.0	205.0	8.0
2	27	246.0	264.0	5.0
2	36	335.0	351.0	20.0
2	48	456.0	456.0	16.0
3	2	5.0	5.0	6.0
3	15	115.0	115.0	18.0
3	19	159.0	159.0	15.0
3	40	357.0	377.0	7.0
3	42	391.0	391.0	4.0
3	45	424.0	424.0	2.0
4	15	114.0	114.0	13.0
4	25	206.0	206.0	7.0
4	50	459.0	459.0	2.0
5	16	113.0	113.0	7.0
5	42	374.0	374.0	9.0
5	44	388.0	388.0	17.0
5	45	403.0	403.0	3.0
6	10	36.0	36.0	5.0
6	19	132.0	132.0	9.0
6	39	334.0	334.0	14.0
7	25	182.0	182.0	6.0
7	26	195.0	195.0	14.0
7	28	207.0	207.0	2.0
7	36	291.0	291.0	7.0
7	40	327.0	327.0	3.0
7	42	343.0	359.0	10.0
7	47	403.0	403.0	8.0
8	13	50.0	60.0	7.0
8	15	73.0	73.0	8.0
8	22	141.0	141.0	4.0
8	43	348.0	348.0	1.0
8	45	373.0	373.0	9.0
9	3	63.0	63.0	16.0
9	11	18.0	18.0	20.0
9	15	59.0	59.0	8.0
9	31	220.0	230.0	6.0
9	36	274.0	274.0	14.0
9	48	381.0	395.0	5.0
10	4	64.0	64.0	18.0
10	18	66.0	84.0	18.0
10	21	111.0	111.0	15.0
10	23	129.0	129.0	20.0
10	36	255.0	255.0	19.0
10	40	287.0	303.0	19.0
10	44	338.0	338.0	6.0
10	47	369.0	369.0	15.0
11	18	71.0	71.0	5.0
11	19	71.0	83.0	13.0
11	26	153.0	153.0	14.0
12	19	73.0	73.0	7.0
12	22	99.0	99.0	7.0
13	10	31.0	31.0	12.0
13	11	20.0	30.0	16.0
13	35	223.0	223.0	8.0
13	36	228.0	228.0	3.0
13	39	262.0	262.0	13.0
14	32	174.0	188.0	15.0
14	37	228.0	228.0	16.0
14	44	302.0	302.0	17.0
15	13	21.0	21.0	6.0
16	13	33.0	33.0	3.0
16	29	126.0	126.0	10.0
17	8	77.0	93.0	1.0
17	31	137.0	137.0	14.0
17	33	157.0	157.0	4.0
18	3	152.0	152.0	18.0
18	16	23.0	23.0	12.0
18	24	52.0	62.0	17.0
18	28	98.0	98.0	12.0
18	32	139.0	139.0	9.0
18	45	266.0	276.0	14.0
19	7	122.0	122.0	6.0
19	20	12.0	12.0	19.0
19	23	39.0	39.0	14.0
19	35	158.0	158.0	6.0
19	41	218.0	218.0	6.0
19	42	225.0	225.0	9.0
20	19	6.0	6.0	18.0
21	25	38.0	38.0	15.0
21	29	83.0	83.0	4.0
21	36	153.0	153.0	14.0
21	40	190.0	190.0	14.0
22	18	38.0	38.0	9.0
22	37	154.0	154.0	8.0
22	42	195.0	195.0	20.0
22	50	278.0	278.0	4.0
23	2	212.0	212.0	15.0
23	10	118.0	132.0	19.0
23	25	25.0	25.0	14.0
23	41	175.0	175.0	14.0
24	4	192.0	204.0	10.0
24	7	160.0	170.0	11.0
24	23	8.0	8.0	12.0
24	31	70.0	70.0	1.0
24	50	265.0	265.0	5.0
25	12	125.0	125.0	2.0
25	13	116.0	116.0	10.0
25	32	65.0	65.0	19.0
25	35	101.0	101.0	10.0
25	39	137.0	137.0	18.0
25	48	229.0	229.0	14.0
25	49	235.0	255.0	6.0
26	2	239.0	239.0	20.0
26	14	123.0	123.0	11.0
26	16	105.0	105.0	18.0
26	21	46.0	46.0	3.0
26	22	33.0	53.0	12.0
26	37	110.0	110.0	15.0
26	41	147.0	147.0	7.0
26	43	168.0	168.0	20.0
26	44	175.0	175.0	19.0
26	47	199.0	215.0	1.0
27	25	23.0	23.0	15.0
27	49	220.0	220.0	19.0
28	22	54.0	72.0	1.0
28	26	19.0	19.0	10.0
28	32	34.0	46.0	11.0
28	42	128.0	144.0	16.0
28	44	159.0	159.0	2.0
28	48	195.0	195.0	2.0
29	32	34.0	34.0	17.0
29	46	174.0	174.0	7.0
29	47	178.0	190.0	1.0
30	26	38.0	38.0	18.0
30	32	17.0	31.0	1.0
30	34	33.0	51.0	2.0
30	35	46.0	46.0	14.0
30	43	127.0	127.0	9.0
30	48	178.0	178.0	5.0
31	8	225.0	237.0	7.0
31	21	100.0	100.0	9.0
32	13	193.0	193.0	13.0
32	19	134.0	134.0	11.0
32	23	90.0	90.0	12.0
32	25	68.0	68.0	12.0
32	28	37.0	37.0	11.0
32	29	20.0	34.0	14.0
32	40	77.0	77.0	9.0
32	43	102.0	112.0	14.0
33	6	270.0	270.0	4.0
33	20	130.0	130.0	15.0
33	40	57.0	77.0	20.0
34	9	240.0	260.0	3.0
34	25	95.0	95.0	2.0
34	37	34.0	34.0	17.0
34	38	36.0	36.0	15.0
34	44	87.0	107.0	5.0
34	47	131.0	131.0	17.0
35	7	281.0	281.0	2.0
35	9	256.0	256.0	20.0
35	14	205.0	205.0	7.0
35	24	99.0	119.0	7.0
35	30	46.0	46.0	19.0
35	34	9.0	9.0	3.0
35	46	109.0	109.0	10.0
36	27	93.0	93.0	13.0
36	47	105.0	105.0	19.0
37	16	209.0	209.0	19.0
