#################################
# Content of file
#################################
#
# Number of arcs
# Origin node
# Destination node
#
# List of arc information (delimiter = \t): i  j  cL_{ij}  cU_{ij}  d_{ij} as (Tail)  (Head)  (Cost Lower Bound)  (Cost Upper Bound)  (Interdiction Cost)
#
#################################

228
1
50

1	3	21.0	21.0	14.0
1	7	54.0	64.0	6.0
1	8	71.0	71.0	16.0
1	16	152.0	152.0	16.0
1	26	246.0	246.0	15.0
1	31	292.0	310.0	20.0
1	33	316.0	316.0	16.0
2	6	41.0	41.0	10.0
2	9	71.0	71.0	7.0
2	11	89.0	89.0	11.0
2	18	155.0	155.0	2.0
2	36	335.0	335.0	12.0
2	46	437.0	437.0	7.0
3	19	154.0	168.0	2.0
3	22	185.0	185.0	5.0
3	27	240.0	240.0	15.0
3	29	255.0	255.0	14.0
3	39	363.0	363.0	4.0
3	44	413.0	413.0	12.0
4	27	230.0	230.0	16.0
4	32	276.0	276.0	4.0
4	39	346.0	356.0	16.0
4	40	363.0	363.0	5.0
5	8	28.0	28.0	20.0
5	20	149.0	149.0	1.0
5	41	358.0	358.0	2.0
5	42	366.0	366.0	4.0
5	49	436.0	436.0	5.0
5	50	452.0	452.0	17.0
6	18	121.0	121.0	7.0
6	45	394.0	394.0	15.0
6	46	395.0	395.0	5.0
7	18	104.0	116.0	6.0
7	20	133.0	133.0	19.0
7	32	245.0	245.0	6.0
7	36	287.0	303.0	18.0
7	46	395.0	395.0	19.0
8	4	45.0	45.0	8.0
8	10	7.0	25.0	9.0
8	15	71.0	71.0	1.0
8	19	111.0	111.0	5.0
8	26	176.0	176.0	14.0
8	35	266.0	266.0	10.0
8	47	387.0	387.0	20.0
9	6	27.0	27.0	5.0
9	11	23.0	23.0	18.0
9	16	73.0	73.0	14.0
9	39	293.0	309.0	19.0
9	43	338.0	338.0	17.0
9	45	356.0	356.0	6.0
9	50	415.0	415.0	16.0
10	9	15.0	15.0	15.0
10	21	115.0	115.0	9.0
10	32	224.0	224.0	8.0
10	39	286.0	286.0	16.0
11	4	68.0	82.0	6.0
11	14	28.0	38.0	14.0
11	15	42.0	42.0	1.0
11	23	125.0	125.0	2.0
11	32	211.0	211.0	12.0
11	50	391.0	391.0	9.0
12	21	89.0	89.0	5.0
12	23	114.0	114.0	3.0
13	8	52.0	52.0	12.0
13	35	211.0	221.0	11.0
13	38	247.0	247.0	6.0
13	40	270.0	270.0	19.0
13	49	355.0	355.0	1.0
14	11	29.0	29.0	13.0
14	16	21.0	21.0	10.0
14	20	64.0	64.0	7.0
14	31	172.0	172.0	8.0
14	50	363.0	363.0	13.0
15	13	11.0	29.0	12.0
15	25	96.0	96.0	8.0
15	37	223.0	223.0	6.0
15	40	247.0	247.0	15.0
16	2	138.0	138.0	7.0
16	8	79.0	79.0	2.0
16	21	36.0	56.0	17.0
16	26	102.0	102.0	6.0
16	32	165.0	165.0	8.0
16	38	216.0	230.0	4.0
16	41	237.0	255.0	8.0
16	48	317.0	333.0	13.0
