69
1
25

1	3	22.0	22.0	11.0
1	4	30.0	30.0	10.0
1	21	188.0	208.0	1.0
1	23	223.0	223.0	3.0
2	10	78.0	78.0	6.0
2	24	215.0	215.0	20.0
3	10	71.0	71.0	20.0
3	15	120.0	120.0	5.0
3	20	166.0	166.0	16.0
3	22	187.0	203.0	13.0
3	25	212.0	232.0	17.0
4	2	24.0	24.0	13.0
4	17	128.0	138.0	7.0
4	19	154.0	154.0	10.0
4	25	199.0	217.0	17.0
5	4	13.0	13.0	4.0
6	5	0.0	14.0	18.0
6	22	159.0	159.0	7.0
6	25	185.0	185.0	15.0
7	3	43.0	43.0	4.0
7	5	10.0	30.0	8.0
7	17	95.0	95.0	15.0
7	20	128.0	128.0	11.0
7	24	172.0	172.0	11.0
8	24	153.0	167.0	17.0
9	5	44.0	44.0	5.0
9	6	31.0	31.0	12.0
9	19	92.0	102.0	7.0
9	22	131.0	131.0	3.0
10	3	66.0	66.0	7.0
10	5	51.0	51.0	13.0
10	7	30.0	30.0	20.0
11	7	43.0	43.0	13.0
11	10	10.0	10.0	19.0
11	14	28.0	28.0	11.0
11	18	65.0	65.0	8.0
11	20	91.0	91.0	13.0
11	24	125.0	139.0	13.0
12	7	36.0	54.0	8.0
12	10	17.0	17.0	6.0
12	11	10.0	10.0	8.0
12	22	103.0	103.0	12.0
13	23	100.0	100.0	18.0
14	2	125.0	125.0	17.0
14	11	32.0	32.0	18.0
14	18	40.0	40.0	17.0
15	14	8.0	8.0	4.0
15	21	64.0	64.0	16.0
16	9	70.0	70.0	17.0
17	11	61.0	61.0	11.0
18	5	125.0	125.0	19.0
19	5	144.0	144.0	7.0
19	6	132.0	132.0	20.0
19	11	78.0	78.0	14.0
19	25	59.0	59.0	16.0
20	15	48.0	48.0	5.0
21	6	149.0	149.0	7.0
21	8	128.0	128.0	8.0
21	9	119.0	119.0	16.0
21	16	54.0	54.0	6.0
21	19	18.0	18.0	6.0
22	16	64.0	64.0	7.0
22	17	36.0	56.0	13.0
22	18	38.0	38.0	10.0
23	6	155.0	175.0	8.0
23	8	150.0	150.0	13.0
23	13	95.0	95.0	11.0
24	7	161.0	173.0	16.0
24	12	120.0	120.0	6.0
