67
1
25

1	7	57.0	57.0	4.0
1	9	81.0	81.0	14.0
1	13	116.0	116.0	16.0
1	15	143.0	143.0	1.0
2	4	25.0	25.0	16.0
2	18	164.0	164.0	6.0
2	24	206.0	224.0	3.0
3	2	14.0	14.0	19.0
3	19	159.0	159.0	11.0
4	8	37.0	37.0	4.0
4	11	69.0	69.0	1.0
5	6	4.0	18.0	12.0
5	19	137.0	137.0	17.0
5	23	175.0	187.0	2.0
5	24	185.0	185.0	4.0
6	13	73.0	73.0	18.0
6	22	158.0	158.0	19.0
7	11	35.0	35.0	20.0
7	13	60.0	60.0	13.0
7	20	129.0	129.0	13.0
8	6	11.0	29.0	19.0
8	11	26.0	26.0	2.0
8	17	91.0	91.0	15.0
8	19	109.0	109.0	14.0
8	24	157.0	157.0	4.0
9	25	155.0	155.0	5.0
10	5	45.0	65.0	13.0
11	18	75.0	75.0	15.0
11	19	77.0	77.0	2.0
11	23	122.0	122.0	3.0
11	25	140.0	140.0	15.0
12	7	44.0	56.0	16.0
12	16	37.0	37.0	8.0
13	12	6.0	6.0	5.0
14	8	62.0	62.0	1.0
14	11	26.0	26.0	11.0
14	25	99.0	115.0	1.0
15	7	72.0	84.0	12.0
15	22	72.0	72.0	1.0
16	2	144.0	144.0	15.0
16	10	55.0	55.0	3.0
16	22	59.0	59.0	20.0
16	23	67.0	67.0	12.0
17	2	148.0	162.0	14.0
17	8	94.0	94.0	16.0
17	14	28.0	28.0	16.0
18	6	125.0	125.0	15.0
18	14	43.0	43.0	11.0
18	16	15.0	27.0	2.0
18	19	8.0	8.0	20.0
18	22	37.0	37.0	1.0
19	12	75.0	75.0	15.0
19	16	32.0	32.0	2.0
20	4	157.0	157.0	17.0
20	14	57.0	57.0	13.0
21	14	65.0	65.0	9.0
21	18	27.0	27.0	18.0
21	23	23.0	23.0	17.0
21	25	35.0	49.0	3.0
22	10	123.0	123.0	17.0
22	11	112.0	112.0	17.0
22	20	18.0	18.0	2.0
22	21	13.0	13.0	5.0
22	25	28.0	28.0	4.0
23	3	191.0	203.0	8.0
24	15	89.0	89.0	13.0
24	19	49.0	61.0	4.0
