2942
0
99

0	1	1.0	9.0	26.0
0	2	42.0	42.0	28.0
0	7	89.0	89.0	21.0
0	8	102.0	102.0	17.0
0	9	249.0	249.0	33.0
0	11	99.0	99.0	19.0
0	17	363.0	363.0	7.0
0	20	583.0	1025.0	49.0
0	23	753.0	753.0	8.0
0	25	916.0	916.0	48.0
0	27	931.0	931.0	29.0
0	30	1482.0	1482.0	38.0
0	34	1563.0	1563.0	24.0
0	40	1142.0	1142.0	42.0
0	41	1176.0	1176.0	44.0
0	46	1633.0	1633.0	34.0
0	51	1113.0	1113.0	6.0
0	52	2533.0	2533.0	5.0
0	54	2581.0	2581.0	49.0
0	55	2035.0	2035.0	50.0
0	56	1778.0	1778.0	32.0
0	65	2166.0	3866.0	23.0
0	66	425.0	425.0	9.0
0	71	2397.0	2397.0	41.0
0	72	3507.0	3507.0	36.0
0	84	2721.0	2721.0	29.0
0	85	3128.0	3128.0	27.0
0	88	1626.0	1626.0	18.0
0	89	1115.0	1115.0	15.0
0	90	3747.0	3747.0	34.0
0	96	2768.0	2768.0	9.0
0	97	1045.0	1045.0	45.0
0	99	925.0	1897.0	34.0
1	3	27.0	27.0	32.0
1	5	84.0	248.0	48.0
1	6	97.0	97.0	39.0
1	11	263.0	263.0	37.0
1	12	0.0	40.0	33.0
1	19	698.0	698.0	25.0
1	32	18.0	18.0	6.0
1	34	1328.0	1328.0	5.0
1	36	1677.0	1677.0	24.0
1	41	1462.0	1462.0	6.0
1	43	221.0	2087.0	35.0
1	48	2326.0	2326.0	40.0
1	50	1568.0	1568.0	19.0
1	52	2334.0	2334.0	42.0
1	55	1022.0	1022.0	11.0
1	56	542.0	542.0	34.0
1	60	1783.0	1783.0	17.0
1	68	1253.0	1253.0	3.0
1	72	3360.0	3360.0	16.0
1	76	1186.0	1186.0	8.0
1	77	898.0	898.0	13.0
1	83	2058.0	2058.0	7.0
1	87	546.0	2250.0	31.0
1	88	326.0	326.0	42.0
2	3	11.0	11.0	10.0
2	4	42.0	42.0	25.0
2	8	115.0	467.0	23.0
2	11	170.0	170.0	24.0
2	23	495.0	495.0	25.0
2	25	768.0	768.0	7.0
2	26	178.0	178.0	12.0
2	27	561.0	561.0	17.0
2	36	212.0	212.0	30.0
2	38	745.0	745.0	22.0
2	40	493.0	493.0	18.0
2	44	1660.0	1660.0	44.0
2	50	2050.0	2050.0	13.0
2	53	1502.0	1502.0	50.0
2	56	22.0	154.0	36.0
2	63	2671.0	2671.0	6.0
2	65	560.0	560.0	20.0
2	81	741.0	1091.0	24.0
2	82	3218.0	3218.0	47.0
2	88	612.0	2164.0	37.0
2	90	2429.0	2429.0	14.0
2	92	2212.0	2212.0	3.0
2	99	27.0	193.0	20.0
3	1	85.0	93.0	1.0
3	10	55.0	65.0	10.0
3	13	254.0	254.0	49.0
3	15	548.0	548.0	48.0
3	17	101.0	477.0	23.0
3	19	379.0	379.0	46.0
3	21	555.0	555.0	4.0
3	22	627.0	627.0	48.0
3	25	394.0	394.0	12.0
3	29	208.0	308.0	25.0
3	32	1181.0	1181.0	32.0
3	37	1083.0	1083.0	2.0
3	38	10.0	194.0	34.0
3	49	2092.0	2092.0	49.0
3	55	696.0	696.0	23.0
3	60	289.0	289.0	15.0
3	65	1150.0	1150.0	49.0
3	69	761.0	761.0	48.0
3	70	1237.0	1237.0	11.0
3	77	1752.0	2570.0	45.0
3	79	3332.0	3332.0	26.0
3	84	2115.0	2115.0	32.0
3	90	1587.0	1587.0	37.0
3	96	1555.0	4283.0	30.0
3	98	52.0	1212.0	25.0
4	1	89.0	89.0	25.0
4	2	48.0	48.0	6.0
4	3	21.0	21.0	7.0
4	13	306.0	306.0	37.0
4	15	98.0	98.0	33.0
4	17	188.0	984.0	4.0
4	21	409.0	409.0	7.0
4	23	21.0	243.0	10.0
4	27	751.0	1149.0	20.0
4	28	577.0	577.0	30.0
4	29	217.0	217.0	9.0
4	32	1392.0	1392.0	45.0
4	35	411.0	411.0	20.0
4	45	1547.0	1547.0	21.0
4	47	642.0	642.0	30.0
4	50	251.0	251.0	20.0
4	64	1831.0	1831.0	45.0
4	65	1556.0	1556.0	11.0
4	68	2083.0	2083.0	36.0
4	72	2167.0	2167.0	12.0
4	76	208.0	208.0	20.0
4	80	2469.0	2469.0	33.0
4	83	3415.0	3415.0	33.0
4	84	2666.0	2666.0	47.0
4	88	1943.0	1943.0	16.0
4	89	2358.0	2358.0	41.0
4	90	105.0	573.0	26.0
4	92	2408.0	2408.0	40.0
4	95	1635.0	1635.0	23.0
4	99	3936.0	3936.0	3.0
5	1	72.0	72.0	26.0
5	7	21.0	21.0	21.0
5	8	58.0	58.0	27.0
5	14	87.0	87.0	48.0
5	15	194.0	194.0	19.0
5	16	28.0	284.0	26.0
5	19	297.0	297.0	45.0
5	20	52.0	52.0	40.0
5	24	487.0	971.0	29.0
5	25	497.0	497.0	46.0
5	28	176.0	176.0	10.0
5	36	1236.0	1236.0	27.0
5	37	220.0	1802.0	18.0
5	41	620.0	1076.0	34.0
5	42	1469.0	1469.0	43.0
5	47	374.0	374.0	41.0
5	54	2319.0	2319.0	49.0
5	57	1824.0	1824.0	6.0
5	59	555.0	1017.0	41.0
5	66	2724.0	3270.0	48.0
5	88	998.0	6794.0	15.0
5	90	420.0	420.0	15.0
5	96	2248.0	2248.0	13.0
6	1	41.0	41.0	33.0
6	4	7.0	7.0	44.0
6	12	48.0	96.0	3.0
6	13	151.0	151.0	46.0
6	16	317.0	317.0	27.0
6	21	95.0	329.0	32.0
6	22	297.0	297.0	9.0
6	25	436.0	436.0	12.0
6	26	41.0	41.0	21.0
6	32	530.0	530.0	18.0
6	38	436.0	436.0	35.0
6	39	1135.0	1135.0	31.0
6	44	1464.0	1464.0	3.0
6	45	373.0	373.0	32.0
6	46	56.0	1964.0	35.0
6	48	1918.0	1918.0	1.0
6	49	529.0	529.0	28.0
6	53	545.0	545.0	39.0
6	56	2480.0	2480.0	8.0
6	57	746.0	2962.0	47.0
6	58	2260.0	2260.0	33.0
6	60	158.0	158.0	39.0
6	61	2099.0	2099.0	19.0
6	64	2081.0	2081.0	33.0
6	65	405.0	2299.0	28.0
6	71	1097.0	1097.0	13.0
6	73	541.0	4671.0	1.0
6	80	608.0	608.0	1.0
6	82	40.0	40.0	11.0
6	83	671.0	5935.0	46.0
6	89	214.0	214.0	18.0
6	92	3996.0	3996.0	12.0
