31
1
10

1	2	6.0	26.0	34.0
1	4	132.0	132.0	4.0
1	8	2.0	2.0	14.0
2	8	65.0	65.0	44.0
2	10	236.0	236.0	41.0
3	2	20.0	20.0	18.0
3	4	6.0	6.0	8.0
3	9	149.0	149.0	18.0
4	2	42.0	42.0	35.0
4	5	7.0	7.0	42.0
4	10	197.0	197.0	47.0
5	3	38.0	38.0	29.0
5	10	99.0	99.0	7.0
7	2	98.0	344.0	36.0
7	3	93.0	93.0	3.0
7	4	33.0	33.0	14.0
7	6	40.0	40.0	2.0
7	8	42.0	42.0	21.0
7	9	1.0	1.0	41.0
7	10	89.0	89.0	28.0
8	3	172.0	172.0	39.0
8	4	28.0	116.0	39.0
8	6	65.0	65.0	17.0
8	7	34.0	34.0	16.0
8	9	31.0	31.0	2.0
9	2	137.0	137.0	37.0
9	3	200.0	200.0	27.0
9	4	245.0	245.0	3.0
9	6	16.0	86.0	42.0
9	7	87.0	87.0	14.0
9	10	16.0	16.0	13.0
