#################################
# Content of file
#################################
#
# Number of arcs
# Origin node
# Destination node
#
# List of arc information (delimiter = \t): i  j  cL_{ij}  cU_{ij}  d_{ij} as (Tail)  (Head)  (Cost Lower Bound)  (Cost Upper Bound)  (Interdiction Cost)
#
#################################

64
1
25

1	16	138.0	158.0	20.0
2	25	228.0	228.0	4.0
3	4	10.0	10.0	19.0
3	5	25.0	25.0	2.0
3	10	65.0	65.0	12.0
3	17	135.0	135.0	2.0
3	22	193.0	193.0	8.0
4	11	74.0	74.0	5.0
4	17	126.0	126.0	7.0
5	12	65.0	65.0	3.0
5	15	95.0	95.0	15.0
5	22	172.0	172.0	11.0
6	7	11.0	11.0	3.0
6	19	132.0	132.0	19.0
7	8	0.0	20.0	15.0
7	17	96.0	96.0	5.0
7	24	172.0	172.0	13.0
8	7	10.0	10.0	10.0
8	18	96.0	110.0	15.0
9	15	57.0	57.0	16.0
10	13	21.0	35.0	19.0
10	14	45.0	45.0	7.0
10	23	129.0	141.0	7.0
10	25	147.0	147.0	14.0
11	7	43.0	43.0	1.0
11	13	18.0	18.0	9.0
11	15	39.0	39.0	8.0
12	9	35.0	35.0	6.0
12	14	7.0	23.0	16.0
13	2	101.0	119.0	9.0
13	7	60.0	60.0	6.0
13	12	8.0	8.0	2.0
14	7	71.0	71.0	18.0
14	8	62.0	62.0	20.0
14	10	43.0	43.0	6.0
14	20	61.0	61.0	6.0
15	6	95.0	95.0	6.0
15	21	61.0	61.0	5.0
16	6	98.0	98.0	18.0
16	13	35.0	35.0	12.0
17	8	89.0	89.0	1.0
17	16	15.0	15.0	11.0
17	22	45.0	45.0	8.0
18	10	84.0	84.0	14.0
18	17	6.0	6.0	14.0
19	9	98.0	98.0	7.0
20	6	131.0	145.0	5.0
20	12	81.0	81.0	2.0
21	10	111.0	111.0	6.0
21	11	90.0	108.0	18.0
21	12	86.0	86.0	6.0
21	15	58.0	58.0	18.0
21	18	31.0	31.0	17.0
22	3	184.0	204.0	11.0
22	10	123.0	123.0	16.0
22	11	109.0	109.0	13.0
23	14	80.0	90.0	16.0
23	17	49.0	65.0	14.0
23	18	46.0	46.0	18.0
23	22	4.0	20.0	1.0
23	24	15.0	15.0	20.0
24	3	208.0	208.0	14.0
24	9	148.0	148.0	3.0
24	11	134.0	134.0	19.0
