247
1
50

1	6	50.0	60.0	20.0
1	8	73.0	73.0	3.0
1	29	275.0	295.0	7.0
1	33	318.0	318.0	7.0
1	43	418.0	418.0	7.0
1	47	458.0	458.0	13.0
1	48	474.0	474.0	4.0
2	8	59.0	59.0	6.0
2	17	149.0	149.0	13.0
2	29	269.0	269.0	18.0
3	14	106.0	106.0	2.0
3	16	131.0	131.0	2.0
3	17	141.0	141.0	15.0
3	22	179.0	191.0	6.0
3	33	297.0	307.0	11.0
3	35	323.0	323.0	4.0
4	8	41.0	41.0	14.0
4	16	112.0	132.0	18.0
4	17	125.0	125.0	19.0
4	25	208.0	208.0	12.0
5	14	84.0	102.0	5.0
5	30	244.0	258.0	18.0
5	31	258.0	258.0	7.0
5	35	294.0	308.0	2.0
5	36	299.0	315.0	12.0
5	50	454.0	454.0	10.0
6	7	12.0	12.0	16.0
6	16	95.0	95.0	10.0
6	19	128.0	128.0	7.0
6	24	185.0	185.0	2.0
6	40	336.0	336.0	18.0
6	46	392.0	410.0	17.0
7	5	23.0	23.0	13.0
7	8	3.0	23.0	19.0
7	20	130.0	130.0	19.0
7	21	141.0	141.0	11.0
7	35	281.0	281.0	7.0
7	45	385.0	385.0	18.0
7	49	424.0	424.0	3.0
8	4	44.0	44.0	6.0
8	6	16.0	16.0	6.0
8	9	13.0	13.0	16.0
8	11	33.0	33.0	3.0
8	12	43.0	43.0	4.0
8	45	369.0	369.0	7.0
8	48	400.0	400.0	1.0
9	8	6.0	16.0	8.0
9	17	78.0	78.0	14.0
9	26	171.0	171.0	2.0
10	18	79.0	79.0	14.0
10	30	203.0	203.0	7.0
10	49	393.0	393.0	17.0
11	3	76.0	76.0	15.0
11	9	19.0	19.0	3.0
11	23	115.0	115.0	12.0
11	27	150.0	160.0	15.0
11	43	323.0	323.0	14.0
11	49	375.0	375.0	15.0
12	13	0.0	16.0	2.0
12	18	65.0	65.0	10.0
12	24	111.0	127.0	7.0
12	25	129.0	129.0	6.0
12	31	189.0	189.0	12.0
12	34	214.0	234.0	2.0
12	35	229.0	229.0	13.0
13	20	66.0	66.0	13.0
13	23	100.0	100.0	12.0
14	28	130.0	146.0	11.0
14	30	159.0	159.0	13.0
15	2	134.0	134.0	15.0
15	8	62.0	76.0	6.0
15	13	25.0	25.0	20.0
15	16	13.0	13.0	10.0
16	20	40.0	40.0	11.0
17	6	111.0	111.0	8.0
17	8	88.0	88.0	10.0
17	11	59.0	69.0	14.0
17	20	18.0	38.0	11.0
17	47	296.0	296.0	14.0
17	48	314.0	314.0	12.0
17	50	327.0	327.0	15.0
18	7	108.0	108.0	16.0
18	8	97.0	97.0	17.0
18	12	62.0	62.0	7.0
18	22	45.0	45.0	3.0
18	40	211.0	231.0	11.0
19	31	125.0	125.0	7.0
19	40	212.0	212.0	6.0
19	42	221.0	231.0	18.0
19	43	238.0	238.0	6.0
20	5	155.0	155.0	2.0
20	14	60.0	60.0	2.0
20	22	7.0	27.0	17.0
20	28	81.0	81.0	11.0
20	40	196.0	196.0	13.0
20	44	238.0	238.0	9.0
21	5	163.0	163.0	16.0
21	7	132.0	146.0	18.0
21	16	55.0	55.0	5.0
21	46	247.0	247.0	15.0
22	7	155.0	155.0	7.0
22	11	112.0	112.0	6.0
22	12	102.0	102.0	11.0
22	13	88.0	88.0	7.0
22	25	28.0	28.0	16.0
22	30	84.0	84.0	13.0
22	35	125.0	139.0	2.0
22	41	192.0	192.0	12.0
22	47	255.0	255.0	20.0
22	50	285.0	285.0	12.0
23	10	129.0	129.0	16.0
23	18	48.0	48.0	2.0
23	20	35.0	35.0	14.0
23	26	32.0	32.0	17.0
23	28	50.0	50.0	14.0
23	37	135.0	135.0	18.0
23	38	149.0	149.0	11.0
23	41	182.0	182.0	18.0
24	12	116.0	116.0	2.0
24	26	15.0	15.0	1.0
24	32	78.0	78.0	4.0
24	37	128.0	128.0	13.0
25	2	225.0	225.0	19.0
25	3	223.0	223.0	10.0
25	37	118.0	118.0	8.0
25	40	145.0	145.0	1.0
25	49	236.0	248.0	14.0
26	14	122.0	122.0	12.0
26	33	69.0	69.0	2.0
26	38	110.0	130.0	2.0
27	4	232.0	232.0	6.0
27	22	50.0	50.0	8.0
27	31	37.0	37.0	15.0
27	40	126.0	126.0	2.0
28	5	234.0	234.0	17.0
28	22	64.0	64.0	12.0
28	38	95.0	95.0	15.0
28	50	223.0	223.0	6.0
29	13	158.0	158.0	10.0
29	24	50.0	50.0	6.0
29	26	35.0	35.0	3.0
29	27	23.0	23.0	19.0
29	41	123.0	123.0	20.0
29	46	170.0	170.0	17.0
30	9	210.0	210.0	2.0
30	25	45.0	45.0	8.0
30	31	15.0	15.0	10.0
30	36	59.0	59.0	17.0
30	37	68.0	68.0	15.0
30	40	97.0	97.0	19.0
30	48	184.0	184.0	12.0
31	12	193.0	193.0	14.0
31	16	151.0	151.0	20.0
31	17	130.0	150.0	20.0
31	21	98.0	112.0	20.0
31	23	80.0	80.0	2.0
31	30	10.0	10.0	17.0
31	32	15.0	15.0	15.0
31	44	127.0	127.0	20.0
31	50	188.0	188.0	10.0
32	3	286.0	286.0	11.0
32	10	218.0	228.0	13.0
32	22	87.0	103.0	13.0
32	30	18.0	18.0	8.0
32	37	55.0	55.0	2.0
33	4	294.0	294.0	12.0
33	23	97.0	97.0	13.0
33	39	62.0	62.0	19.0
33	43	99.0	99.0	2.0
33	45	124.0	124.0	16.0
33	48	151.0	151.0	18.0
33	49	163.0	163.0	3.0
34	15	185.0	185.0	20.0
34	19	152.0	152.0	19.0
34	25	94.0	94.0	9.0
34	41	72.0	72.0	20.0
34	43	86.0	86.0	6.0
34	44	103.0	103.0	3.0
35	8	272.0	272.0	18.0
35	17	185.0	185.0	17.0
35	26	85.0	85.0	15.0
35	30	42.0	62.0	10.0
36	27	90.0	90.0	12.0
36	42	59.0	71.0	6.0
36	45	79.0	93.0	9.0
37	3	337.0	337.0	16.0
37	6	305.0	317.0	2.0
37	16	206.0	206.0	15.0
37	25	117.0	117.0	8.0
37	31	59.0	59.0	3.0
37	35	22.0	22.0	17.0
38	5	330.0	330.0	19.0
38	41	26.0	26.0	6.0
38	48	95.0	95.0	5.0
39	8	299.0	313.0	20.0
39	9	302.0	302.0	19.0
39	11	275.0	293.0	15.0
39	16	231.0	231.0	16.0
39	19	186.0	206.0	4.0
39	36	27.0	27.0	14.0
39	40	14.0	14.0	1.0
39	50	114.0	114.0	13.0
40	15	255.0	255.0	1.0
40	23	172.0	172.0	11.0
41	16	250.0	250.0	6.0
41	30	105.0	105.0	6.0
41	44	27.0	27.0	8.0
42	2	389.0	409.0	9.0
42	21	214.0	214.0	16.0
42	25	173.0	173.0	9.0
42	34	82.0	82.0	5.0
42	36	60.0	60.0	4.0
42	40	9.0	27.0	2.0
42	45	25.0	41.0	12.0
42	47	44.0	60.0	15.0
43	32	103.0	123.0	1.0
43	38	52.0	52.0	17.0
44	6	377.0	391.0	18.0
44	16	277.0	277.0	2.0
44	31	131.0	131.0	6.0
44	48	35.0	35.0	17.0
45	3	420.0	420.0	16.0
45	22	225.0	245.0	12.0
45	32	132.0	132.0	17.0
45	46	13.0	13.0	18.0
46	32	140.0	140.0	3.0
46	38	79.0	79.0	13.0
46	47	9.0	9.0	4.0
46	50	37.0	37.0	6.0
47	3	437.0	437.0	3.0
47	7	398.0	398.0	5.0
47	17	293.0	311.0	8.0
47	30	169.0	169.0	2.0
47	31	152.0	164.0	18.0
47	33	141.0	141.0	3.0
47	43	37.0	37.0	4.0
48	10	376.0	376.0	6.0
48	32	161.0	161.0	6.0
48	47	5.0	5.0	17.0
49	3	457.0	467.0	15.0
49	11	373.0	387.0	18.0
49	13	360.0	360.0	12.0
49	14	347.0	347.0	19.0
49	18	306.0	306.0	15.0
49	30	193.0	193.0	2.0
49	35	139.0	139.0	1.0
49	43	64.0	64.0	2.0
