scene,edge,cost
0,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[213.29863515523647, 280.30589293678725, 93.93397785301495, 6.928093920494769, 173.20473916381357, 285.3804344663692, 77.6541406723399, 198.5102415778769, 205.7726607231534, 34.457391328445155, 31.471044417617097, 264.5813946621622, 128.13865163595275, 82.34808080908755, 31.22602467911617, 1.352387771537877, 26.543795411851875, 617.525932063515, 11.333731936503494, 49.78065702472736, 11.545454974642983, 229.04937852521738, 58.75226008789789, 17.459945099443445, 8.435977719099125, 92.60946824826621, 220.16435990679577, 51.252468709515, 42.225542413221646, 18.94510774738405, 166.52964454699566, 106.94859259560256, 34.182231140780615, 71.01250406574579, 568.2655102583467, 29.97722667939926, 25.140279878911656]]"
1,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[232.49747978967406, 295.1579585477846, 71.37539310770762, 7.612977955998944, 168.40382513389727, 342.7314613927505, 68.26632414877542, 196.89380336298734, 94.61742603333586, 21.2411455382146, 35.31362709329742, 181.7491224560444, 179.8535654154779, 76.2839456981032, 83.29529541750101, 0.03646436032790934, 27.25990460604867, 330.3924699792887, 16.834690906942875, 46.68590846599095, 11.653831409498988, 230.59853484448644, 62.47405876343139, 44.52191752944388, 9.94759919774673, 76.48382510221651, 324.02547544932224, 48.641035202477, 24.04860203257368, 14.720204594522503, 128.18134644489956, 125.3091550100821, 33.20347325240721, 83.28388533860488, 359.22082308260826, 33.60189833738497, 18.956542232228244]]"
2,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[195.8233465581053, 271.1774168812102, 68.10521440131367, 10.6074397301135, 165.14786721260066, 217.351616465407, 57.34769846036049, 216.22720608996977, 183.83118597649167, 29.979772225565835, 36.74076149478004, 244.80637388383178, 78.13196487820184, 112.80811410137144, 44.00687764535931, 1.968170821125969, 27.448300863952134, 566.4336229203913, 13.423125326029517, 36.38603580762438, 9.084076976977803, 237.64526865275909, 17.522879959624568, 34.21595129900301, 8.862752750239418, 92.36116479664669, 274.8506421405333, 28.98709175922168, 41.334614426292504, 15.484874806123765, 174.44294470092402, 109.49447058211874, 33.83665023505781, 64.61332987683228, 436.95548670715874, 12.565179538251925, 26.22334851197155]]"
3,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[193.9879862274776, 287.0735518073244, 70.80490792785298, 9.793295077486182, 33.419442032655205, 240.25758665914913, 45.25394490924722, 71.80378146269352, 198.78072021436827, 19.72201051820112, 30.989061009470728, 218.24478754943098, 134.75113491200864, 107.88766476048744, 108.87016441673248, 0.0015253368004215506, 27.76623685634744, 462.3130370944601, 17.099345873826707, 25.08935243559143, 10.303837254031343, 228.86235323971925, 51.80791432036193, 46.76267898245164, 7.540810140751023, 153.58304661853725, 208.53582229467017, 36.64579032050532, 29.844241759768813, 15.427182178641027, 242.29512964516613, 112.66687831367385, 32.920185600215234, 60.75015617405253, 458.6743626510261, 36.94058934320912, 19.797448807219467]]"
4,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[197.03961159669942, 298.53406005954264, 90.79212142860055, 10.590624170593403, 35.99945740223349, 218.78725438917206, 73.90768684679742, 114.54514674683332, 116.65697835028308, 26.283011923760444, 32.56076462909667, 167.76967577855564, 171.48867209271293, 100.09416455053653, 57.75011072443426, 1.9209133920851642, 27.265961158241414, 396.9655626278694, 13.902192976513266, 40.58836398259487, 14.946405948460196, 233.46296263658368, 25.900646834482153, 43.58134226251616, 7.405008132840942, 120.93051960557904, 157.07737213195517, 22.32425389117183, 30.181851565972206, 15.752469082702877, 156.16966827560424, 109.61163712366243, 32.552503610434975, 37.93110915182958, 355.7987341907248, 33.29181259124134, 18.631764575519504]]"
5,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[208.208315047334, 304.9725638129977, 93.89534324645868, 11.905177436275352, 141.47311268761916, 269.2006186494574, 74.34569689276856, 151.98935504271103, 98.89611477106965, 25.069867181491666, 32.94666955590834, 217.63852582048614, 152.5655544931364, 91.29601037284445, 83.89694844045012, 1.510237069514322, 27.092762692594494, 472.1334296739892, 10.357285645839594, 29.711802291198065, 9.828886400428647, 235.21210854148995, 35.709288831605804, 21.31774543655834, 6.991633927322097, 126.96620668904308, 389.6841457070816, 14.727773930578168, 25.421875394955528, 14.401988350078337, 113.23583766029374, 119.6499113841455, 34.82701777016737, 76.05468007028995, 320.52651635767626, 26.353835960638524, 25.722793230542457]]"
6,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[200.94581377654671, 280.3225268909953, 99.92116797577953, 12.08049916557714, 60.56191149896329, 293.7281052280574, 70.20966894761997, 66.05570380168112, 215.3711696069197, 35.2179676117342, 37.57764453316247, 178.978785999584, 58.378590630447526, 115.79899477832484, 74.18198235155234, 0.9323777591352036, 26.0528260722895, 321.4173336914251, 13.815989719575517, 41.625424532320025, 14.77395945604871, 218.87985010624206, 25.29934341707253, 22.06441858572726, 8.434544680613065, 171.38234356220875, 250.83896423855577, 13.825709809322754, 63.88327817686704, 13.265579171542338, 368.1859826826829, 117.85939481433611, 32.40384293978152, 52.07258680380362, 523.3449110420238, 21.85543947867886, 19.870333474347426]]"
7,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[214.75415670342923, 301.22934686853245, 61.457526952007626, 11.86733980521438, 75.05469531768524, 346.9575996082174, 69.36848678931847, 74.01928709212856, 98.83310741067666, 21.968578982187516, 42.2158264371097, 234.84227561589648, 160.02031583657686, 77.65645403356132, 47.587853311448555, 1.724576636711012, 26.018516861367267, 557.584082767623, 10.571679781042814, 32.68373919669372, 7.672410615317881, 232.13313448149458, 27.28799309646712, 31.573628283903943, 6.861385780767112, 168.57891277993582, 237.51633415975033, 24.101760744641634, 29.619439841718616, 14.703664287951412, 102.1829081146675, 113.58808790792816, 34.73367518024956, 41.18263700676193, 258.5002159086972, 40.00136908268904, 28.07223780647449]]"
8,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[214.71315111124957, 280.57691156726025, 75.51438458657569, 5.238187416171073, 63.436077993985485, 277.6108396688646, 59.312916164213846, 207.05393519538964, 183.83728883768975, 19.413805953279763, 30.835161590224324, 207.64721980965368, 114.2389646379974, 81.0749955345141, 18.738763052234432, 0.44882492040941524, 26.992019223518962, 386.4940996115293, 15.296217112814485, 35.837458938376706, 7.7520145414230495, 241.52684397194918, 6.015835712481952, 7.3675394678617145, 8.034884682938264, 124.03703220420266, 183.96700103167223, 34.67923197191341, 56.92178379907688, 16.856345180683597, 344.97032071085636, 120.66380230975406, 32.509058328055254, 63.237719450926726, 347.595575067538, 37.48995660320185, 20.231701859938482]]"
9,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[206.47918031117078, 275.8492485830617, 78.46159933128993, 11.362383174879602, 94.58445022733703, 246.98663307123297, 60.430783589747705, 219.35668459576706, 106.29484820797873, 32.53283602777067, 38.06726405937122, 218.08328956222942, 158.48247609163747, 108.72668829767863, 109.52548151857032, 0.5449637822112459, 27.905637214559064, 658.1082296057896, 10.94196864186101, 50.504569909112305, 12.68038582983484, 228.03163550198005, 9.586804213256245, 22.265928440222922, 8.434706452494272, 169.64503060885465, 211.15456172731294, 36.56450544417555, 19.02880993907, 17.378340116576176, 227.4223329236235, 109.01224896185937, 34.138886620899314, 57.25254296015589, 566.5980436031988, 43.02459328769779, 26.59649860131394]]"
10,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[203.6526556432349, 272.02422333163673, 89.18662091327735, 5.317444729555159, 172.03210327983575, 241.91812510235985, 67.10544066831335, 206.3187418494364, 104.46038534866757, 25.197461701623762, 31.197927804834812, 222.1256279002589, 163.45332056296434, 92.6379122459646, 64.23027461389135, 0.6711705565461601, 27.21596765451435, 577.3106850592085, 16.56658015316405, 48.14238539740121, 11.245566481609492, 234.97446195611877, 47.2513259766393, 17.31694322477047, 8.232672734330851, 130.94779310832604, 226.17030565783057, 51.73321990237778, 49.879060163235096, 15.134840870554443, 158.2748139296109, 129.2915000560721, 33.37024493322972, 73.08339678445412, 389.39647564511597, 25.19680484001798, 22.685641552149434]]"
11,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[189.65491639010426, 281.33000357150746, 94.93620752540127, 8.676866745856024, 158.92974722058875, 338.924530136056, 73.22847760663598, 162.06984369612866, 157.06137295191735, 22.42497936599095, 33.49971804551989, 215.86582497511804, 121.84581356432099, 102.64588056575522, 19.782745160060195, 0.6084195926871458, 27.869038744380415, 537.5834796477213, 11.843605812500776, 47.47948785582411, 9.283504340540517, 247.65531068394307, 37.40463746650268, 41.025424944276175, 8.537917419863549, 153.0742146291862, 313.6583880377618, 29.628079116804155, 64.15215180558764, 17.118944753629037, 149.51647399625674, 121.9402899030038, 34.461789936984836, 88.31794146413378, 373.94453000339007, 41.295486182150356, 27.42640130884332]]"
12,"[[(0, 16), (0, 22), (8, 2), (8, 9), (9, 16), (9, 30), (16, 34), (16, 39), (22, 36), (32, 36), (33, 30), (1, 15), (15, 28), (18, 13), (18, 22), (21, 20), (23, 16), (26, 1), (26, 5), (26, 28), (37, 29), (5, 32), (28, 30), (3, 8), (4, 6), (6, 17), (6, 27), (10, 23), (13, 6), (13, 7), (30, 10), (30, 19), (30, 22), (30, 34), (31, 2), (31, 28), (35, 20)]]","[[206.3836104138443, 267.9142230586796, 59.83232079038681, 13.693898200013967, 109.07187310637248, 220.7868811033089, 55.71054360143642, 75.79477996022807, 65.7438852527823, 20.282869433152015, 31.824797028335908, 183.7892563866537, 115.51999859714569, 89.2758714560961, 88.52388628522714, 0.07504566293951176, 27.132940167901143, 478.0781340263055, 16.009533115715428, 43.912714320473555, 10.774794136877606, 238.208316106447, 11.401252527528143, 44.169450777964904, 7.87828696837351, 148.27091674056186, 392.87685402917464, 20.84240696603477, 66.85209189268583, 16.81646552309335, 129.68050098947185, 129.03994981148026, 31.014032013361255, 40.34923042254204, 328.54667225426454, 15.498161415414554, 17.3491201639442]]"
