scene,edge,cost
0,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[18.10588436891186, 56.82041501252517, 17.48038091338994, 6.619244872893139, 158.55767118195791, 6.5023325988698915, 92.43689442542903, 97.98446334627944, 221.1563902515622, 42.17121952406257, 49.02927770218781, 88.60622376485814, 464.9850121098144, 84.99758358506467, 58.36407961956777, 104.7124742768993, 231.91313300221438, 63.676133491957955, 103.77745070820802, 20.020689184689104, 102.82920452240589, 48.49312481101287, 627.8593747135792, 40.79654323134984, 5.102270140656391, 35.15619073935063, 205.59905300445882, 447.6676539184268, 46.439620305256945, 556.1174378206717, 401.78623991385416, 0.45838259428113437, 54.24227655028935, 96.52698186966579, 82.0704356805783, 136.36658498594647, 1.892745402371614, 60.97354739245446, 270.7874490077264, 433.52473759761847, 16.673025309303664, 28.87497219695256, 13.612798803952243, 50.14157948164019, 167.9620062898501, 403.915654734347, 83.83836608021885, 125.94575501986937, 29.95489444745512, 36.62194055566159, 38.819314971394, 18.96946215511832, 6.134192795029284, 298.4197479277886, 108.38320163858948, 14.25142502815618, 6.983218987239481]]"
1,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[15.597094006743069, 135.7132152411057, 18.5395230510819, 8.110654574491377, 141.58854833294345, 12.37948985669356, 80.42222577066721, 72.99353516190766, 268.2642283813583, 49.06638702017535, 55.08940640327392, 61.12181907944614, 419.5334322310918, 58.18754165940318, 98.58311384904772, 65.14264404399016, 267.3332999683453, 211.84351596822074, 40.09669208839283, 32.48731837378264, 89.63621225801981, 117.8137625967852, 798.5908107226657, 16.391384904126973, 5.085332925783346, 34.32089814069574, 548.6047413994133, 532.2628931579073, 46.38301933296963, 484.34294068761284, 294.0264619650841, 3.908855670924456, 111.85297596498016, 93.16852680763647, 92.90011803397044, 176.80378665769186, 1.1744422743727099, 64.30518257193937, 155.69580706750614, 559.2638124017221, 28.522637767924664, 57.0021950674573, 12.410467457473327, 6.310543575398286, 124.39735982848616, 407.7632273021195, 103.92125267560758, 119.13584597547334, 39.33877016611522, 46.54850217789342, 66.43792388068275, 20.734827148422628, 20.13035907650385, 246.22232241144584, 81.4398749220366, 21.290775400855566, 3.8688069504085956]]"
2,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[22.06465533409647, 57.30123215011327, 27.51358797024148, 3.6058203310354786, 225.23036453054817, 11.04757896046932, 78.57890722819023, 95.65914005259687, 282.75686815400314, 56.09014663857217, 69.75095534434564, 75.11051554221945, 431.6549734925549, 29.81142567453938, 65.49209173700635, 107.05225445883235, 407.5752957620946, 214.13590177537722, 73.60806168176305, 13.169213246181865, 92.34116349401206, 141.2312617964589, 665.3549265991186, 24.98197049998565, 2.5504112537305668, 32.966623234236174, 138.0723293273208, 529.7287773676735, 18.512496229196856, 473.78714908685765, 130.90713454469864, 1.8431621545498644, 44.034056303809066, 56.328310456687376, 74.97927587372872, 63.17100144298743, 3.7306342415161793, 67.78924496366756, 317.8415617459118, 481.6794002017948, 39.39912855869292, 15.837278237938623, 13.69565191649173, 22.08775368878027, 108.49655385396301, 409.9392554962524, 66.55465337917005, 122.38503739784922, 10.30978512968792, 26.725002315203056, 124.66788240761464, 15.539905368103094, 76.12897891221921, 326.38366840729225, 102.81087845701802, 24.100780840041857, 3.19008804455615]]"
3,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[19.071098511259894, 102.977642498934, 18.297981708042354, 12.068251228256733, 230.12573434544151, 7.428040513766377, 90.85797607717579, 101.41189779449053, 219.70054813433515, 66.02437205163632, 27.7069962618734, 57.96346940575502, 471.24742666495763, 48.62100376461832, 67.15436379935758, 94.17132369897203, 151.89337868648613, 147.38419318993107, 43.26867731245204, 5.082166894389786, 81.99162532671495, 146.8080196383546, 702.4895258116499, 20.970035870328527, 5.822866150089046, 40.299660324421545, 318.4108436741385, 352.7948676515156, 90.06807399516913, 493.17907090258154, 326.0470806863693, 2.47465856672328, 93.73746559329473, 49.42240513865782, 85.88243471005117, 48.1174883362364, 1.0763132691166488, 32.4144779790355, 397.5292065199985, 351.1440959542176, 10.675311775683983, 50.873283016905305, 13.002650132875644, 7.424260856801629, 128.49726867828932, 397.3825635821289, 73.76154735151094, 123.01982996693361, 17.611035850326097, 12.049908781658162, 113.57088114099469, 24.68131140045609, 73.78790342560356, 260.8802768072664, 105.89424722851857, 18.663579111712938, 5.188714738136781]]"
4,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[16.06119711745505, 110.77979924723127, 15.613677317376641, 5.590940812178963, 233.0375222704144, 6.67315862256284, 80.996464333264, 72.18418631581035, 195.08606623439005, 30.464517998800364, 19.5111395639997, 129.5100660970555, 432.06001247955203, 56.51158782547172, 107.42221134357557, 99.20666106355438, 130.63219125312727, 42.449041334456936, 66.3016696019468, 12.258660359095268, 102.19237283882133, 216.05916588002972, 522.7195343374323, 12.291766594068575, 3.947146070723475, 34.649925070448056, 68.76807197192795, 363.5993085036062, 39.27146991941777, 487.3070425176023, 253.89847926329327, 3.5844699030595373, 65.67686799475703, 66.45854846830142, 74.79854545379062, 111.48266080463179, 0.717583368586856, 76.34308340440074, 366.47390410630294, 592.1503906269054, 18.608146480214696, 45.673432256238655, 13.643738794422763, 4.8600507185329125, 115.48468105034196, 388.73054188967905, 92.11727646928708, 117.33828291816819, 45.114251846730376, 20.132785051453343, 71.65191335584181, 8.127138315743059, 58.04009698240891, 252.14376996846235, 62.99782146924711, 20.64947073122121, 4.540009700292514]]"
5,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[22.866028460481637, 71.51354505735105, 22.90285328865761, 5.073967519987821, 136.74181176960653, 9.155609132263695, 80.54626839183757, 67.35374881668838, 263.2796612625235, 74.36199903523456, 16.684101801134233, 119.42151933932888, 586.4098275070587, 42.41369537651168, 87.55297724689106, 103.16641741913685, 315.8664411773869, 125.1619983681364, 59.615733662508774, 7.09945671508007, 79.06189449502168, 233.34243191885983, 534.3140594460181, 9.355994690218417, 0.06896709989791705, 33.07678606050414, 475.91886763722374, 450.9033459402591, 88.23586289437124, 529.0050002058882, 470.27269760202984, 0.7554831050225501, 27.35881915845701, 68.48700756877176, 84.30271230519364, 158.22843527894736, 1.1469955816061508, 55.786994837362656, 133.24514194551637, 469.06406556230775, 22.41180067438296, 75.76901880023408, 11.953284966129873, 39.79127179785569, 156.99468332418814, 344.5207138526673, 78.04707845489958, 119.98263022024952, 14.169247728908687, 12.495689083763477, 149.756344309871, 11.324988472631613, 24.698497166123445, 252.95239977144212, 111.36797719988746, 19.277651915527805, 6.645024440464011]]"
6,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[21.197871466000976, 57.57312530031505, 21.592842104172952, 1.0510060667677252, 174.0598843636824, 12.709222975559616, 82.14360318610791, 95.3657556720951, 202.50098744941405, 64.17888200018004, 37.871389017602176, 126.96088808301715, 312.6330461845592, 44.21030791330246, 52.713209937214344, 100.8286392109921, 532.915238858405, 143.27125196780804, 86.44680421209011, 22.13533756076228, 75.53829213355812, 115.05622549280044, 729.7637228295616, 56.43459635806031, 4.751603116794985, 38.90900609548901, 183.48610917341225, 597.8365423553644, 10.562081066396766, 314.2816811014056, 486.45159047268334, 1.7470114547198912, 96.41451191617595, 89.76056105740486, 90.23482795110998, 109.48010135103647, 1.2148620966608776, 38.17054095044195, 117.5163899798439, 363.12999729417146, 20.653097558904484, 4.047749780835571, 10.839389994423255, 42.25392744082997, 111.05358192189452, 342.57944742087943, 21.828338694321793, 122.07983827257175, 12.521371018139341, 17.29000050899132, 71.96837670574288, 11.439478541623156, 5.837799412297211, 283.8015781238415, 93.40948962725902, 16.48207122161716, 5.368533249772582]]"
7,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[16.979525357051298, 48.786047392432835, 14.012799693255921, 3.6875080893198358, 142.91017221570272, 5.4209582978327475, 80.96757494600207, 85.70244933229722, 269.6979584532548, 42.10377845137943, 22.00859960628485, 87.38995267461897, 209.4445497865127, 83.11419000103061, 50.671661765257696, 86.51436909148445, 411.2711050361509, 75.69246353542722, 67.60881391933458, 23.332847266596787, 97.2425709760542, 60.62835989455139, 582.7157869740181, 58.48480576227696, 2.077246083975372, 38.4520542268987, 208.1172114486766, 35.416968093882716, 50.10160748988816, 476.3152333691977, 339.98560307848004, 1.4171088942928876, 26.279178984667208, 73.11158407308552, 82.47263884039099, 85.65438654307974, 2.7625775794950007, 39.2498274630959, 84.8621385836329, 607.9258866313884, 16.977351770638943, 0.7921257555021624, 10.487742159913191, 43.61104866947662, 122.6973392341627, 403.4055851540588, 115.7159168859618, 119.87210247262061, 9.113429597869516, 33.71689696916312, 37.35288410569316, 10.795873613342598, 84.28707722676181, 241.63265028401528, 108.73389575620479, 25.881835002602884, 7.94367353077001]]"
8,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[17.56269135465146, 47.49331169945191, 20.468298225209928, 11.229598117076208, 209.67865656932793, 12.465401409289077, 94.96796219837215, 95.83047177078336, 301.98962701037783, 65.2058946225034, 33.373925292762856, 97.45385959580139, 228.10610546390285, 38.34174466007931, 102.52833406071683, 44.495744008954105, 470.96649914204835, 132.59536262420067, 48.27831558216961, 17.534455998955373, 112.98681663868405, 29.300660999308374, 618.8920120767423, 42.11059509735001, 1.7749399953999037, 35.831443915738554, 107.49549828500585, 312.36942078640766, 80.41064946543759, 481.2858028094207, 370.68285087270397, 2.862294347430036, 53.609375689517755, 72.1495934511704, 73.48004022542328, 152.53972230389928, 1.9825824691190164, 60.5205812796676, 328.8215328781982, 241.3031462857895, 47.62385941265937, 81.88097654730456, 10.920765153914664, 7.411846463215033, 125.74558527700353, 389.90923258081705, 113.32809213514713, 123.55546272954619, 29.329959964189477, 30.48787662486597, 75.00754953714346, 31.168675521150504, 18.38617769667463, 323.6378873793068, 68.55744540408242, 24.83293176779561, 5.860176332279989]]"
9,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[17.959004255957723, 61.96712814480756, 27.87147341744795, 4.900293749308071, 194.13251554615326, 2.5883867520412283, 90.4770452122004, 85.26317778749019, 268.20504358112316, 48.3630971610586, 31.4726265148262, 132.07336547771536, 362.2087089750143, 84.12221889517471, 98.23491734357683, 127.83471727186061, 122.55214532819895, 191.98363425402368, 101.92387052474665, 17.987297790494736, 92.12573935197499, 167.0151814814841, 631.4469626157331, 22.105672632715542, 5.6351084149426, 30.77292013020946, 376.7651551185825, 248.91701927438274, 17.602212836213198, 305.1168251232478, 422.6809230155807, 2.770576278297244, 117.87059398464793, 34.855125227367864, 93.00266599416847, 174.98698489654015, 1.0235489110669542, 76.49516174128675, 163.01647214170669, 622.8150690445079, 28.22415253464107, 50.708824011810655, 11.658584046078339, 19.296343268536887, 148.68380536798202, 350.3116238538875, 52.17056129601803, 120.61515107477393, 42.97832515863594, 26.895103231758533, 54.50020963171903, 23.3068940784433, 51.911966243569445, 290.2887487787698, 91.01145631488932, 14.327030078386038, 1.7727087318980148]]"
