scene,edge,cost
0,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[6.244230885516685, 26.110524405596486, 124.07640175851897, 20.57081088392356, 64.85558881571878, 101.25292809131338, 142.36839830877005, 101.98820136244805, 167.13043242647046, 80.68943738305902, 47.84955790450257, 56.037038088375155, 98.03883520968502, 163.79377706750466, 10.403861269162537, 344.23730928184665, 22.57409632581988, 13.070981389262073, 103.48438509798603, 67.12615781884728, 160.4486264999576]]"
1,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[6.465991644510377, 58.76767793655381, 187.90361985545772, 35.18695136799015, 55.53992749418415, 122.19304005657051, 167.6890433547146, 99.42477262836371, 412.4220085988483, 83.19308902328928, 48.41402458277632, 56.663037249506694, 105.09557170256122, 81.67011011800935, 12.416014208745882, 408.4363124151381, 46.50571660178271, 14.452302090877541, 111.19893716797608, 66.34965739895775, 212.1871003992838]]"
2,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[7.407681067758639, 26.684851004254995, 14.046487497012425, 23.370685660800735, 45.11649101470556, 110.75360193321279, 99.4769678836483, 91.53214533688806, 169.64831313921434, 88.79616070791526, 35.99332892735087, 55.928902021481, 129.51548303213076, 476.8030789344489, 9.332991871329474, 383.89653550596637, 46.635635381153044, 11.02283936437718, 107.16742012307301, 67.84068573321284, 199.33883091980567]]"
3,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[5.312607974325156, 31.803003765179525, 284.01214185277263, 28.510216371874506, 50.47810448448966, 78.09517765147287, 125.95482099091072, 92.26773153357045, 331.2648521857509, 77.59610483590424, 58.774787918111656, 56.87007688769091, 110.93265147923066, 101.14713382149591, 23.581352001155985, 457.0338719658734, 13.386073819840556, 12.80335200722595, 126.45522986950894, 66.92938813750756, 156.8555222295361]]"
4,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[6.816393781498368, 26.627114938804766, 103.23228748601642, 16.652952910768903, 38.671191898135376, 95.4130195821816, 142.0575163643352, 116.00649922002769, 456.60299107316484, 83.60671172447796, 6.141939058826175, 56.6159143607295, 130.29925867421125, 106.93208082696955, 10.477659332058685, 419.18506631544676, 10.183014995235226, 12.168286033455177, 117.38880817263765, 69.3758142160964, 210.0904443902634]]"
5,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[6.618573011100687, 18.512196033564223, 286.9723907826469, 17.13905840597029, 61.222780059837795, 111.85618805053426, 125.23995147544515, 126.12318986435459, 241.5085933210084, 88.80910915664175, 14.468056521282698, 56.644669750341905, 121.86468015130018, 86.89320858793977, 15.418540005521416, 466.46217867870126, 43.11789700595209, 15.926902447676623, 115.90871816050448, 68.53441716111311, 180.63271477047]]"
6,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[7.152705857289309, 5.699336608612841, 276.60139589202265, 34.839906598958926, 41.131735755767835, 96.97494560506942, 108.53162880267888, 147.81211904129813, 365.10718777631223, 88.27128333245261, 57.09944267125885, 56.28756469485521, 97.93629309479243, 284.05955209053775, 23.773053437669528, 417.8738426899587, 39.534731084953364, 10.721931200747107, 118.78273051241703, 66.83958957291891, 190.46596710980964]]"
7,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[8.835910690804823, 47.51496016859796, 224.43743177693537, 21.33510927066063, 46.88026038089265, 92.5802865701366, 162.27592222808215, 104.34518408568755, 447.7856465296699, 88.46074177121095, 52.854381067006834, 55.127320674833236, 136.30943684749917, 60.13200832061293, 19.542746911725338, 540.4316877950985, 36.30039303651379, 11.37390122400868, 118.317383823381, 66.88029349849401, 207.31012419617576]]"
8,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[11.866344420352913, 58.12410766624828, 186.0582231023637, 19.82156925913919, 34.39938092310243, 86.27564112684368, 142.31130022488904, 154.1579023505847, 195.42616390180606, 82.0775995378214, 62.46788205496093, 56.119576715954146, 103.21014957057774, 390.60634881823654, 17.070469154725867, 457.62578661991324, 9.51498269531126, 10.717244105838322, 75.18938453654945, 66.2995795825469, 191.09105612688577]]"
9,"[[(6, 2), (6, 11), (15, 23), (1, 17), (17, 20), (21, 3), (21, 11), (2, 9), (2, 19), (25, 20), (25, 23), (20, 23), (4, 21), (5, 25), (14, 15), (27, 2), (27, 8), (18, 20), (18, 24), (18, 26), (23, 1)]]","[[10.73873044921061, 19.50158568803022, 293.27642075113755, 34.89562896183078, 52.31013935772758, 113.62735581503063, 139.8423643128458, 137.52595291423285, 255.79530050574374, 83.54181914057702, 60.10238937398654, 55.01208865419674, 109.13856802959941, 443.9578142792224, 15.218571599055439, 349.0179623502666, 12.554738851388935, 18.360423877523047, 111.33673351997824, 68.70048008636572, 171.26596011966973]]"
