scene,edge,cost
0,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[14.181895965908566, 33.987244837027426, 68.47332215801173, 54.22768318590898, 96.24397306433568, 3.398207207963283, 30.710617654901775, 177.56190166828785, 122.94135551564204, 14.66711106721398]]"
1,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[14.149826095572024, 57.07786542404517, 70.44758210610618, 45.11682719979334, 59.62122149698112, 3.439869483896535, 62.544179768584364, 155.32798614866599, 66.11960410686837, 12.289412535545422]]"
2,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[12.77895363783238, 72.33587025748152, 48.15021973495499, 61.18787151707862, 74.00253091244983, 3.9937161463271136, 22.8313331078579, 208.9719761655678, 43.925354894822256, 8.426695071261955]]"
3,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[12.435167128731608, 89.44306035544442, 63.26143695502318, 47.64913361554626, 64.98748528860548, 1.8892458626787145, 64.53346447608737, 155.06448695374746, 200.4832083451739, 10.632464221946055]]"
4,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[12.611088395712663, 95.74994203336502, 66.10395313674084, 63.41712299025447, 74.37422584898447, 1.2708044433390389, 63.14872696698566, 173.0712136943023, 188.9386091081298, 13.399527435230734]]"
5,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[11.167704414069838, 122.60878300336736, 49.46099120311224, 53.242232730502664, 62.745626735062565, 2.290620384411273, 54.161705472246624, 139.67315463105706, 143.18165894881184, 10.888096346318608]]"
6,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[9.753541453865934, 21.83177455290543, 65.25027688454756, 56.885472790153784, 95.00250505048703, 0.5129829872610099, 82.1781205852898, 207.29505648465118, 81.79425474456782, 17.323585607605988]]"
7,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[9.922912402933035, 85.6893930304793, 53.00531474241481, 60.553498220602364, 77.91375075542351, 0.8968819784588495, 104.70639784849166, 251.94035088843341, 45.72387686526443, 17.896816936996828]]"
8,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[10.316327834747792, 52.166610218969055, 66.73177793021765, 51.151097885029884, 90.73443566660728, 1.513142517795866, 69.39863123710936, 248.53301960070036, 168.39590358416837, 8.237958932961236]]"
9,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[13.797737105986876, 80.03047581247131, 68.90196658649266, 45.29653152236788, 59.48910870498381, 2.434408818719594, 34.539751013504585, 240.12172627262186, 26.724580478263377, 8.205805313983593]]"
10,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[11.250011457283625, 23.725952438960526, 52.097097564867966, 58.757361690677065, 80.54910320532962, 1.0696980680576451, 12.337265397014322, 210.5855329105447, 108.74185638685215, 9.567271550519255]]"
11,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[14.37965729336501, 37.51478654996296, 49.18191244595056, 57.47948408471234, 61.97776627724455, 3.9494201017092587, 92.84021640979562, 144.3753622538914, 146.91691994574563, 11.329956636717743]]"
12,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[12.096590721166365, 98.42389063618805, 57.77583815484605, 64.42134653019669, 91.37524479033542, 0.5978741550355111, 11.84446889588834, 138.12512536796993, 39.75042848653207, 10.269714487026127]]"
13,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[10.39597819107161, 95.6117472160926, 70.84784103054989, 54.88578461817434, 87.9499846281335, 1.3230258944000002, 60.922059525966645, 151.9635973293314, 59.28293655557389, 9.236326941037223]]"
14,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[11.962479062719986, 61.55532484077712, 60.061137648621546, 49.061294923983795, 64.47223158562699, 2.2766279806140712, 65.21422290204188, 224.39643686232358, 205.3428652191357, 13.029019346012246]]"
15,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[14.688683717563926, 21.346596634589936, 49.0382918110793, 63.06059054130173, 91.49724500533921, 1.6877434667937825, 88.44382332159459, 186.7545905371271, 194.11671881162363, 13.856569905735977]]"
16,"[[(23, 22), (27, 15), (15, 11), (15, 20), (19, 9), (19, 11), (19, 16), (6, 20), (28, 15), (28, 27)]]","[[10.456659224959218, 48.482706415009496, 71.20633776302581, 50.94447864634258, 63.86237084587045, 1.2717588302695835, 104.3483250068499, 249.26816458304532, 162.89071108094646, 13.191254662620807]]"
