scene,edge,cost
0,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[273.47391900949015, 46.48074146605397, 870.12509667447, 73.93294134580475, 33.80584596516629, 138.31312415346744, 225.84609739368295, 4.620764312024491, 11.10983129125917, 390.5930293204784, 50.298039514250966, 40.260435744791685, 3.286336452875863, 107.84112146110706, 28.85656246519095, 102.25387960662957, 50.68130402505739, 13.947217610216814, 4.676676557067746, 23.75962440424141, 22.006966942618355, 73.3276125557962, 176.03385466805503, 187.35911025729348, 66.11902824676602, 76.17481578722848, 64.35330596715681, 529.1171688998963, 11.465785351963133, 93.56072053418211, 4.023271116412703]]"
1,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[157.6819872536725, 88.52097841677353, 47.009713960989345, 55.564913128885294, 11.240596344103212, 137.8080364161767, 199.78753177167732, 1.1999016173649935, 22.35989271977226, 377.4567705795901, 49.46808567572746, 45.59098058237031, 3.421581795821045, 54.16273951108413, 52.72570237872705, 75.5769940259897, 40.20069002991166, 6.223234956933015, 3.841663943653137, 23.667993815202816, 29.973832962730143, 28.79834503074476, 126.54120579672093, 365.4525839758832, 67.74293627839494, 102.79701178172584, 61.79259766716827, 381.77562918190677, 8.184021088959554, 94.69597958286647, 4.928739490578372]]"
2,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[252.69545450209984, 27.154938991223673, 677.0213642845877, 38.619934237763694, 42.56153691369995, 141.8972860898097, 195.46118920760532, 3.088141489989682, 9.929171061848793, 296.8921576124542, 48.55322804528181, 38.5350869068914, 4.851121363222534, 55.16937272554809, 45.64409952712881, 124.48877663139886, 49.16849554770023, 11.092634808474894, 3.5648106658127077, 23.04002239700362, 54.94153666869809, 42.3159606615277, 358.6233553268842, 196.306534064745, 78.21260842579125, 79.12553434124327, 33.53943055657127, 138.08063220070903, 12.314721530304617, 83.88123939773737, 5.722983086658207]]"
3,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[359.0837503640779, 110.3082418098422, 307.34320807652114, 93.82663059558269, 13.766979748848968, 130.98518620609718, 230.8314519569968, 3.095537223648804, 4.731637609829142, 373.7873602702058, 53.456372254407924, 41.15131165924308, 1.3799789647645437, 77.53875974465393, 39.10822816063134, 42.905909212353706, 53.03486935394753, 13.248436229769975, 4.825608715571548, 23.520346414186992, 73.14334504436314, 16.059885294397205, 146.63779599407803, 376.8726044173042, 69.75206243804863, 35.09202757006315, 40.582874060163476, 356.140744867171, 11.871779316094855, 82.41323778718119, 7.627457677160656]]"
4,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[363.830595935953, 60.702013596124075, 782.7838087663058, 40.79817083068686, 28.02217301134744, 140.68747658027982, 227.48069765297896, 1.4679876819127573, 5.702521815177161, 380.3837481700807, 53.05338869194715, 41.58799262491503, 2.9584452539385198, 78.36650931509664, 34.74753949266206, 121.40642259688002, 43.594406190650915, 18.92272592076675, 3.119953108948807, 23.779827049707364, 21.715508135681425, 52.39465522144374, 149.2021555755676, 386.77558822987726, 75.99500464633041, 71.29497748392606, 120.71976792104908, 51.802396809263946, 9.180888951806622, 80.18287950187062, 7.247025685704344]]"
5,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[332.0118091195003, 116.31167696633506, 667.9801578391609, 150.4403623692483, 39.03847826101833, 132.03156937397745, 195.29950383733936, 3.4042794649214008, 19.032349834957817, 304.8429289122447, 53.09044375618564, 50.68933947582326, 2.6678202104251953, 50.46055542998256, 75.20443035071446, 45.64413148612542, 63.58565837682295, 12.220754545644812, 3.8310813436598155, 24.10026742113332, 82.30102688155755, 66.69532442673477, 185.64952341097262, 313.4080770287947, 76.136466713204, 101.37499411072842, 97.59407484326893, 255.5096112979053, 13.464406048205069, 87.41395651747169, 7.886631197359913]]"
6,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[284.6801128039282, 115.53930883616226, 216.149556836816, 79.69537691951086, 17.031242365614453, 143.90598595643, 201.94564059862248, 4.664032087696212, 23.09980803234135, 352.6648064898474, 55.749477966171405, 38.941981061137525, 3.019135444694462, 58.397880646113435, 30.990436356615522, 114.15866442846908, 46.722799005476816, 9.782358883288929, 3.396586299903235, 23.195663759597043, 49.744102934908746, 69.04292024882207, 244.79580189837367, 306.6560516312222, 60.8231172320549, 62.80619069315657, 58.40674711919014, 187.9210670848904, 8.405007326681034, 92.71328355921364, 5.980437983818712]]"
7,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[194.93224291306495, 93.37165558879344, 465.0705312912138, 164.22895869422848, 32.15931266258805, 133.63658152278526, 206.0515064640884, 1.3055962933545366, 18.492468591739936, 279.2875763161629, 52.54594762201981, 36.750906902137885, 2.3948454318285752, 89.29435279342489, 31.90932888190657, 99.76724195429733, 52.004111403182016, 3.240854632236558, 3.9835650465825765, 23.182338920916933, 42.50900473318387, 76.83973998712302, 208.64301392004415, 347.9114474107379, 74.05210359680127, 79.70327314464191, 25.9153458216784, 372.650882206334, 11.442285714441876, 94.96238313070344, 1.8837889086197075]]"
8,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[262.7583030758359, 84.34332098217489, 309.8320094204797, 100.76842525760728, 34.972007901568745, 131.12925340556222, 185.6737310950173, 1.5521814796844389, 10.934854720899168, 363.6327988089423, 48.021517106945424, 47.969775821949455, 2.564608046343192, 158.05408730402092, 28.027627836917336, 94.5110276946505, 43.21196606135564, 2.5820980993935363, 3.6909648309068697, 23.639511508598012, 27.51581629332269, 65.60723046292793, 263.0466557832855, 198.96654971912432, 82.24099210091461, 69.98610659216982, 70.54414420373911, 128.17329386501834, 13.509696272379408, 87.94265190388622, 2.234245030673666]]"
9,"[[(0, 22), (0, 23), (0, 39), (11, 19), (20, 31), (20, 32), (22, 5), (10, 15), (24, 25), (2, 32), (6, 24), (17, 7), (17, 26), (17, 29), (3, 16), (16, 6), (19, 30), (26, 28), (37, 30), (4, 2), (21, 10), (7, 12), (8, 27), (27, 5), (31, 24), (31, 35), (31, 38), (14, 37), (33, 17), (33, 25), (33, 32)]]","[[151.7007097700635, 33.10497924659825, 579.4880584601073, 76.03041247348742, 36.75632321132158, 142.66983854384165, 219.16389465009692, 1.937526230178376, 9.385174546921531, 301.56409609202757, 49.98821932119004, 43.187222098621596, 1.9709114451164575, 86.78636079764269, 76.27993541238683, 22.410484046620986, 43.90683300439149, 5.26722200316639, 3.709338837298461, 23.030643006861872, 64.6073112573651, 49.82688691834329, 195.76045121068557, 266.4053493785848, 78.52798114461646, 74.67650973079421, 29.183140133850287, 66.34973733934766, 15.048131659111133, 91.43249202487772, 2.658342541313849]]"
