scene,edge,cost
0,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[45.82600809818268, 28.027914751980024, 392.03447071244545, 78.61181186980156, 60.30897960517812, 166.13838234571466, 114.19062056450989, 3.085357790920815, 60.86292218240807, 52.08384054785801, 22.051128371320253, 8.825985202771529, 112.51749725771198, 223.5566825947762, 22.43177063217052, 242.66673634904026, 62.99697065572435, 98.99699332476996, 185.17912699771702, 23.392083910493632]]"
1,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[77.9298546401912, 136.92457588010342, 664.9722621683666, 77.25902309999948, 107.78200539345899, 170.32320904118959, 590.7187689004448, 10.471932649926327, 22.89171179661281, 53.43030509373971, 12.507664489548318, 0.9709694678818805, 111.00345294970089, 178.110642732545, 17.058288459180694, 14.08175675237029, 81.59206949229699, 14.92191272629879, 208.59754584045615, 24.349093346496005]]"
2,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[39.90223684328097, 124.59889855595858, 215.22307523284744, 77.48144290590399, 129.22362895230617, 165.21158364918236, 562.8617597130105, 8.090634503009593, 35.46848105301217, 53.955536697613006, 10.68108927559001, 22.810289715829423, 111.28140659705619, 181.96700603210274, 12.454919745417577, 298.66464222249357, 79.5097352031279, 89.36153136482689, 71.10222495084396, 3.0942180747627397]]"
3,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[87.12015315042237, 59.9953336916737, 688.1756350615904, 75.42463839991852, 162.30651934637282, 161.43226027026063, 532.1225235722793, 5.038619261122454, 47.140048975007716, 53.49449443126527, 12.965369339192268, 0.9916213688515736, 111.7106539099517, 147.1679177171664, 16.999991488773553, 111.63648406130898, 26.610117561530227, 118.01472015256721, 200.73955714699883, 13.426418419253174]]"
4,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[74.2971932833999, 159.74558190805024, 339.65034628678495, 85.73393516470144, 133.84247244393657, 177.79031562393877, 531.2876523696658, 11.421688043054885, 68.20938121366643, 53.64416629702923, 21.952612396155207, 14.953690266195633, 112.14428323134653, 272.2717869101128, 18.950529193842918, 237.6216518588126, 79.46102276791707, 87.34266038790761, 222.35163065953827, 22.3213252481738]]"
5,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[59.77478531862961, 126.33261192742509, 458.5368462026805, 85.52494053773702, 141.46020602147718, 165.53653572991738, 358.61707858887814, 15.43157836470287, 76.18955352646759, 53.51183575520254, 7.482059743030052, 31.552979380613106, 111.57698859884397, 318.4890846848431, 16.95468930908094, 124.72872494757937, 67.76067965247184, 86.63923793453547, 129.082129801579, 3.635335042422401]]"
6,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[61.0272343141842, 183.48176928612415, 785.1852539830847, 74.24249001959762, 127.10472705034188, 165.23228506401222, 122.40146631990326, 4.8891142138175185, 72.56473918126724, 52.3053662858749, 31.53572222165452, 24.435100824637992, 111.26100286893539, 225.46429794752228, 25.077445209878483, 215.1803399923958, 28.373639652016386, 89.03056335947066, 253.0490358013165, 23.75582083253789]]"
7,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[74.36574333949133, 89.7224863924135, 788.7144807244595, 79.53970570385917, 164.67666005623397, 153.03242958906156, 319.01853150495833, 13.012310169136557, 47.54839036312026, 52.33416711744481, 7.095661470176565, 14.037384355162633, 111.8618527235527, 271.98556172177365, 19.268379191007206, 175.67288918797885, 34.34199113818639, 8.139120858230312, 240.28496773330622, 18.47491700608118]]"
8,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[78.26771104910631, 175.6245613481787, 685.3720731382491, 77.68788711577538, 44.63385974772999, 163.82174356780556, 287.3322435499591, 15.083855957063772, 83.40928770982228, 53.972112322929284, 14.044427031491214, 0.5453967816428311, 112.83066708648498, 319.0511211351312, 19.33600294287804, 322.5976467892888, 62.525172175408045, 68.61248896630244, 242.97032665327885, 12.467694444038202]]"
9,"[[(0, 8), (8, 14), (1, 28), (12, 22), (12, 25), (26, 6), (28, 7), (28, 9), (2, 11), (11, 4), (4, 1), (5, 8), (5, 21), (5, 25), (25, 12), (7, 16), (10, 24), (19, 9), (19, 29), (9, 8)]]","[[86.78423329157793, 133.9696954226141, 495.37488124527056, 83.35140535195508, 89.49049190293755, 172.14080332033927, 310.4260918964114, 7.402142736349131, 38.06762115607968, 52.28324349167243, 8.31585844443852, 5.622466336253693, 112.50386404447016, 252.56826943810944, 25.79088018166761, 125.90754993411288, 24.965511012992696, 107.67744481749587, 157.60595551376673, 28.31303239565475]]"
