scene,edge,cost
0,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[9.731438138526254, 96.68610822612067, 200.22813732735221, 298.9122571197151, 388.35797037937994, 21.56120305104847, 68.97074439283071, 69.38144315061768, 0.8319674187406889, 68.59297204313867, 48.85234947536343, 22.20435151448712, 252.9631436657438, 203.93043731116452, 155.73057005674235, 8.07007537856391, 315.915497017156, 135.23350173638883, 296.2606523842025, 497.6929134586985, 277.79794380495696, 425.3458324673203, 6.597761865024668, 166.79136670178698, 6.16928379480964, 248.28328277127633, 45.55843121448858, 70.01784658426257, 14.915673262573842, 266.7705143463912, 83.04092032167986, 11.273970149530934, 429.19165258745716, 375.71551334127616, 86.48270258623057, 213.77629261134675, 10.4653459778431, 271.9477704998761, 194.82266512369668, 32.20477094167893, 206.20480208271405, 190.03630142917757, 10.759837832924372, 36.59025982126299, 82.07458988926133, 153.0179100731493, 10.231297436786152, 60.02618291167788, 4.406244028717577, 12.484349189018582, 280.27020427795406, 135.29253255394048, 4.589261131048099, 14.144258755115683, 339.1500435558213, 270.10037379625646, 114.86630233808296, 59.70763432510638]]"
1,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[0.8598518634569068, 95.03671441993076, 105.95207566856755, 309.3022931132842, 445.3433345676534, 20.50255312307918, 88.94658724378047, 85.68853252725692, 0.042870156086169064, 83.36167691661802, 37.06338741778779, 8.1387858124566, 238.03736255095674, 335.0388259169895, 140.99960114267301, 8.801785308736065, 187.6698823924364, 74.36841750249545, 131.01056033764354, 452.3535714070051, 235.61260387330896, 690.9474181678346, 6.880562924478873, 97.9642419858907, 14.868262095931513, 367.242925732706, 56.50013843776073, 68.93636242651836, 9.702735919183302, 262.7792888633029, 51.74994082144306, 9.313647664626568, 334.9969583162712, 293.8893436982454, 85.60541070365768, 249.465551002593, 64.22204733401551, 290.71279870113784, 110.55641191028968, 4.693874471297278, 265.7102033944901, 171.5261014739927, 5.514249884419606, 31.790800131585858, 213.8814805309444, 140.04975622685652, 5.198216284692537, 115.84961642049565, 4.963095214415408, 26.2561435372636, 331.18321862172587, 151.25305969941604, 9.52513689707634, 92.80391222585648, 233.5909333355374, 92.01844657000535, 96.54063409506081, 61.090349600259884]]"
2,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[8.862203284934022, 97.83801708781456, 116.6731148184885, 272.95300415480773, 263.79350211800335, 21.036692897426033, 58.98599800600981, 88.18617699615541, 0.8483319604786279, 27.844658618239016, 58.70702571161579, 17.401195603334827, 298.67898714384086, 439.4168324224131, 191.69181558004485, 11.280680964136208, 353.1056215616845, 46.92250927238275, 254.13751389767756, 56.511541933862304, 257.1758818619273, 337.79636324051796, 4.417843824279225, 37.93084604677397, 5.3648544674569925, 405.6478227477925, 29.244659252076, 63.405731159083345, 3.085773211906526, 265.17534817756695, 69.33321034525727, 15.701473839071983, 191.85313456461395, 269.2155650868602, 85.02526322718909, 146.17231330149133, 10.474972865337664, 186.75954619530827, 125.88345500879925, 50.330807064705546, 286.6238766485427, 227.18417946522746, 4.634455670915005, 228.8715540292209, 199.31343966613184, 144.03884560783922, 12.008945724170784, 107.84443391909912, 5.355522520262594, 10.48790753334424, 363.7775511713757, 206.21975366579983, 8.069298111700483, 60.83670804655585, 297.2680441466197, 167.52987824956531, 30.407269150515827, 57.533128578295134]]"
3,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[5.790785821681842, 94.70978135930933, 114.49360999732457, 309.5850798243438, 461.72029784668615, 23.07562102792151, 62.175862076423954, 89.86431528630108, 0.444440688362739, 72.53093862415271, 45.25000537622966, 23.19261894100829, 237.78331940182088, 224.1809324199803, 193.84337994175934, 6.982770364394993, 123.94297639329287, 119.350114410637, 457.70441295975746, 549.7055188343545, 317.7604596104113, 412.36036959829806, 5.572254767389768, 242.82719516337298, 8.752294763623675, 353.2030800703284, 37.71126402810181, 71.00725022384509, 21.394654215995303, 264.7788118680802, 50.556669949543945, 17.383657983329464, 458.5849039567019, 364.8983169119146, 86.73392577530169, 129.51725231339097, 59.97152388017562, 338.4738598620317, 193.00411867297592, 51.12474766942077, 289.77773774114263, 236.0586162788234, 7.961876331328369, 203.6862401670466, 321.6697135702492, 140.0102324425724, 11.017856858086317, 120.09650303246282, 5.302007149414934, 21.81472109550306, 281.18486076828134, 150.47972427650697, 6.921286945499527, 161.56159283344067, 239.44048219904215, 146.60177712639245, 58.734394276954305, 64.74319756035679]]"
4,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[8.105602531764125, 77.17625340887467, 139.95094860101446, 299.08317347848185, 236.38273686803694, 20.791269725618648, 61.10877743649403, 87.6646492828265, 0.769493424903336, 50.834263195377915, 39.819059609675406, 10.576585163396619, 300.79241156860087, 348.2470255894917, 214.95600117392695, 11.440507462020417, 353.1021650194462, 60.361370820647466, 353.3579423218734, 662.9731082685468, 192.3290855984409, 692.875793108921, 3.155478954036419, 169.91481991383586, 18.49221919081497, 388.43033098373223, 33.679927349408885, 71.22228322447224, 7.2337695734459615, 269.5909392823018, 125.32957003392136, 10.855093188337566, 398.47249699421917, 259.6059047711078, 85.1414504074592, 84.01273400555124, 23.212542258579177, 385.57425889956016, 260.4889408053183, 18.574235284676988, 199.13208398191622, 251.0306104093544, 6.230946926389719, 286.57115625455174, 176.71738770595425, 146.10183576772823, 10.619387647912665, 174.5860560238124, 5.843885504965663, 19.025567183101256, 320.80137319180824, 154.19036182629156, 5.719137515165153, 139.0197302490624, 310.7338099178796, 96.18160885577922, 13.831929547946082, 65.7294913553973]]"
5,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[4.666892355968313, 80.15629722784767, 145.86640954637866, 515.6982624322336, 360.4578339426024, 21.130452186084234, 57.083382064185095, 68.76753023791206, 1.3023664880129489, 58.88643950906077, 54.55214282603432, 6.328384416204195, 229.96084806153354, 411.543256010634, 232.5783737705006, 7.582894942480208, 325.0431896527284, 61.318666228241355, 118.68241556597233, 565.8370533147172, 276.3915234263317, 256.91554038971327, 2.398318017331925, 151.14567004918717, 7.663121816110828, 235.90527594997312, 19.976161333639652, 56.552692180763735, 20.669607308451347, 269.24869701081633, 117.804591787073, 4.25262572724778, 405.3749171048905, 263.22751045168206, 85.38044539451394, 313.5031247822536, 12.803755179194097, 201.1000078140419, 221.43673678358078, 13.681850684764077, 59.0189301634592, 141.69690589479535, 8.337207091443016, 77.32068217569305, 70.59662319006846, 161.01087678073253, 9.268340153379704, 51.85312446990683, 4.32361157928135, 10.005009856350679, 355.35497839325285, 157.60704968017455, 7.014509673006123, 105.4277569200505, 354.8864437520173, 284.1100660366688, 114.0432596608847, 57.32010009538075]]"
6,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[9.577368809180864, 98.34683249597128, 163.65478781645538, 269.60902203225146, 412.92584090748403, 23.23948052717041, 73.7458320104672, 85.29156648697528, 0.056447717197396496, 67.2419121511611, 36.185208567600455, 8.071215734480855, 213.8679231908929, 456.10279906539574, 166.2388608683582, 7.159599177335925, 88.58828974116474, 43.64143870260193, 442.98535840241885, 360.41897453530623, 204.7368299178161, 844.0363362174256, 2.386319822837418, 185.05690461937357, 2.2085264749718823, 209.83976816689926, 28.194821217896187, 62.11565296405745, 0.9397114042187877, 259.5249506029235, 62.80014076436458, 10.725216329450646, 374.02646263724415, 233.67161012841777, 86.906966500137, 235.68603812701463, 28.117248657931576, 211.65084757245182, 105.49096553225786, 25.835210689719098, 266.7650113807125, 188.20996059248233, 8.54029368425956, 333.7821794458765, 323.1584494821527, 162.16306076329494, 9.357952777270292, 152.61406217051695, 4.409479462368868, 16.44196943925327, 288.4037137631985, 164.77291748330873, 6.643336968783693, 158.97061623100333, 237.61614258319665, 149.3417938539261, 23.800890968964726, 55.88383718583833]]"
7,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[11.2808623533114, 97.73090674964237, 140.34802705075012, 617.8132189624107, 415.3089251909915, 21.383999509163523, 82.09315111322609, 88.00080432785961, 0.051700890113801634, 82.59352162667022, 27.35664519112463, 22.152642365475252, 287.8875624638639, 448.34881324941483, 168.2876639663042, 8.76452156724634, 248.83999101499086, 116.5117515007386, 225.6038564474111, 295.48926835746903, 93.35513336546134, 693.6176162219812, 4.200119888797815, 137.26650568595184, 15.082039230695079, 235.7660574298936, 42.11047263130317, 63.19220466660296, 15.722024334692918, 261.99362860635364, 88.44285728493564, 17.706771959375644, 251.35581883131695, 198.38690610960035, 85.55222039352365, 234.9700264259807, 82.71662574755022, 348.22854967634777, 220.51902233070842, 55.03635135314809, 227.09052716376937, 205.94414575200085, 10.927292063076157, 284.1466521062197, 163.60259223397185, 161.13542068930641, 18.633884130487978, 100.67167670765608, 5.512235723581246, 6.675422549470632, 314.10717375643185, 196.3740875726665, 7.866176154912411, 39.547256297007664, 280.5862924896258, 120.03104371164814, 73.51951469578388, 60.101392639783306]]"
8,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[1.883381744038493, 95.51187808633097, 178.19862124536508, 284.142177168887, 431.32989469344716, 20.293330663554862, 78.86005316398288, 70.26474317037221, 0.3114920674028141, 38.687734862861646, 56.87637353644678, 12.02556611515348, 236.10727033209227, 356.1908808346018, 248.6367185143986, 8.625605259872058, 330.453228802661, 69.2669980423133, 425.8815057122023, 584.9541977618748, 255.07760226802952, 868.5101457917209, 5.44027543739491, 261.81879241945364, 14.978205003282596, 406.501025989673, 39.551264626519654, 68.6031267422738, 18.41685115993251, 270.244110675498, 93.43538950574987, 9.481420122562703, 442.351674829863, 327.6236549605974, 85.77357802438641, 132.24230519436531, 109.05020482614891, 285.5677088823263, 283.0294866506825, 26.038783751293256, 166.98810203807997, 220.45553375800918, 8.562989886727141, 188.46318531955686, 264.9633500270043, 133.58248991745822, 10.530412761195532, 96.05017316544141, 5.791380707066592, 18.414818104124993, 359.9535417633668, 183.3402921236912, 5.42656683051426, 90.48479798119166, 267.50131852350154, 278.6531164269077, 67.62656850518502, 66.31555136234239]]"
9,"[[(4, 2), (4, 10), (4, 29), (4, 37), (4, 40), (19, 23), (30, 17), (30, 25), (1, 4), (11, 7), (11, 8), (11, 13), (11, 38), (24, 6), (32, 11), (32, 34), (32, 46), (2, 30), (21, 5), (36, 16), (47, 18), (3, 44), (43, 42), (44, 24), (10, 13), (12, 48), (23, 20), (27, 23), (27, 28), (27, 48), (29, 17), (29, 42), (34, 8), (35, 18), (39, 34), (40, 21), (40, 25), (5, 19), (38, 28), (38, 32), (18, 5), (18, 6), (18, 27), (18, 33), (31, 10), (7, 16), (22, 19), (13, 2), (13, 3), (13, 11), (13, 36), (28, 39), (17, 11), (17, 38), (17, 43), (14, 49), (45, 32), (41, 31)]]","[[11.25972432145393, 99.20642326754253, 151.08566881323634, 548.6491344651939, 400.1820329368286, 20.27399075115669, 81.2901947786007, 90.75184425247156, 0.49765334968532837, 74.23719987884806, 36.52960491758643, 28.402350197109016, 315.5003408877914, 265.04169426166743, 165.92027489935072, 4.025118060701596, 124.24563733559833, 129.28120293953597, 337.2708688632986, 259.5701925264734, 115.882401679244, 767.1896450311322, 3.7090607181297823, 222.51282183032822, 3.53088917475952, 206.78940259090865, 19.992535302851476, 57.16996228260587, 12.281987200245704, 263.60838208261623, 56.83141358825999, 16.342145119614713, 366.94390804454594, 385.1899674576513, 85.12984343337176, 304.13814929066484, 50.42043969728735, 383.3371485272121, 260.8075338493201, 58.35409902260981, 86.02184269398781, 133.5623976234192, 7.839831400905735, 202.60823805950946, 277.8594047040838, 143.61865967690932, 20.30262924775255, 31.9608194654496, 5.677270654603923, 8.23314133155091, 325.8127710822281, 171.45946853882504, 9.504329114558779, 141.80527864292557, 255.41963900380148, 303.75228988115964, 121.97107898582978, 64.89384647670181]]"
