scene,edge,cost
0,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[31.73034633882409, 338.92816598868603, 16.511427246880192, 8.489455091290743, 47.10233691494697, 75.42045206831442, 20.055952951674946, 84.16276042618179, 32.69089457482126, 58.16913162805293, 18.354071678523717, 39.278266022192085, 18.64813306142523, 70.61970812605452, 2.6551954731691607, 82.71711612450713, 296.4770762942631, 27.933703793604106, 97.95149965963923, 37.65659068068469, 32.54903509742893, 11.332035550921137]]"
1,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[42.01605045187385, 160.13760841489955, 14.483421483588453, 6.58776581924457, 45.04582527153292, 59.854586851156306, 11.165148127879633, 63.19812305855557, 210.89015771826936, 72.25143368212693, 16.943296781893146, 31.411173875738285, 21.217797387934237, 110.00488559990035, 2.601563734622527, 73.73112278669876, 500.66023607507896, 21.698672331495196, 88.54899122887717, 125.29921498996399, 56.18199815755263, 35.3030367652846]]"
2,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[78.05536386054372, 422.1514056549886, 18.271159823899282, 8.958682749435638, 38.56234547651821, 113.99806251772786, 2.5898608941785195, 93.56585122354112, 112.46082311896089, 75.87059297338364, 7.017263940218953, 76.39402295170876, 18.85855092677632, 88.8879714645418, 3.424709163159237, 112.56568557834782, 464.40172736677243, 15.529061716614274, 76.79678577009071, 84.60533234062054, 61.350403696284886, 44.59153828823779]]"
3,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[32.25192606299656, 426.8705368924451, 13.492600144100564, 7.742478195787696, 44.22003535908725, 112.914271758052, 1.8459977589831924, 77.7394149863893, 78.28774085365004, 71.51450822862543, 19.87451971605156, 132.47115050058198, 20.76751844672402, 99.4910791236652, 3.2590595629499672, 88.17232189366882, 88.37718536684562, 23.980210714562947, 88.85545930508037, 34.3388077153576, 95.61388755009817, 27.628667909696635]]"
4,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[26.85919486904488, 140.8545049561722, 13.973374232447918, 5.446691112696996, 37.55073535640216, 104.93539728494854, 6.167190080092045, 93.663647153069, 72.39999171948601, 52.41314657859857, 15.936944756821568, 97.22249239465769, 21.02194593682142, 86.32893083318007, 3.7406519953382777, 75.10120259685746, 39.855278713878874, 23.55372566523961, 66.01333782861002, 30.604064743966486, 96.09885925502154, 38.8517856579379]]"
5,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[15.95158087750323, 334.8306993671454, 17.991840260998295, 8.20432077762058, 44.5618674510852, 72.13303618161697, 8.120476330895482, 82.13754671419979, 52.626855269041634, 55.698773352112674, 15.63242017912361, 71.94536254582462, 17.1804950576907, 75.04805249832236, 2.819463438374962, 100.39802756615886, 254.822898928726, 14.703416536642699, 66.21253428101562, 62.41635047023857, 32.72031097337363, 39.17085768656693]]"
6,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[18.306794968890276, 454.1193504466067, 14.621133015092395, 6.470112735379187, 41.685043126103245, 103.99467905668966, 21.33653408637441, 94.22133554835952, 181.7976224994123, 81.33955516762958, 1.0969510748972668, 75.87533965601602, 22.453952715316746, 94.06414664713684, 3.76444721500189, 111.74791715156778, 478.15611677791605, 26.84351117991413, 105.60421720590418, 51.736412814768755, 62.271146920508365, 25.57297130719152]]"
7,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[72.53153206018476, 171.00794180905234, 18.745736836621116, 5.028366686916302, 49.938188212247724, 91.3717837674722, 26.030588807115567, 67.22742516512109, 430.9881749808512, 65.40837218568879, 1.177237436377749, 131.5577872249923, 22.870335478216877, 92.04734353672453, 3.344694734275807, 109.77135946140862, 137.71106454081445, 20.753145971783482, 71.2421333920986, 100.52997722120773, 49.651521049358216, 29.440617164241353]]"
8,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[41.36379730501464, 400.70123025629795, 15.328741419925464, 6.228541653582299, 47.6978321816181, 101.21836850768463, 23.151196716227993, 63.163951758921456, 94.27706616138057, 59.32437432449229, 16.236588700204752, 73.3162874567039, 15.005067689270629, 92.05948068886427, 3.6775412089833175, 98.8437728981134, 366.9328622195655, 16.452700691367536, 105.00588207161258, 32.644832258579996, 37.022036447264256, 46.53173957627176]]"
9,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[49.83172214977852, 309.6506604008547, 17.147330924899162, 7.425629655428115, 48.53543963716078, 88.53121250230657, 19.844853256398686, 87.48249610618609, 416.81683595830214, 69.3162435198235, 30.872210461745453, 80.77777635250516, 20.21796712267407, 106.81807592309202, 2.931939506405304, 100.11321472666185, 273.77470060332826, 21.665797552843326, 86.47165707213414, 120.78933113326724, 51.1162796993712, 20.49909620562527]]"
