scene,edge,cost
0,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[56.01766163367714, 411.10518522484335, 13.489345863441164, 6.638436288456467, 42.18894275086163, 58.84617367286063, 1.5278870234043298, 83.86039372760453, 271.8460486431047, 63.41703480677258, 26.079548664984774, 135.86832399612322, 20.89018383489243, 95.22687458810204, 2.170907701945013, 96.94479149369187, 463.0005064653648, 18.839651209674464, 101.29531189651155, 62.34627654046666, 58.88121549198341, 36.06405071152946]]"
1,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[61.40462517303255, 427.69591821381744, 13.137216727272609, 6.350695833222829, 44.95992406954331, 94.50311903080751, 16.91272325805767, 89.469134966389, 366.0179483585282, 76.98111872080602, 7.761932890999309, 52.89218052364946, 23.278182963755093, 70.18674046074452, 2.9443881636987346, 87.17486537754209, 67.89024077473371, 20.129982045846806, 99.02364001974401, 33.147462781465535, 72.52212677686532, 36.07972390777299]]"
2,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[38.45317251504797, 188.91842585738019, 16.63401063412867, 6.138181326250324, 35.70564062137236, 38.566981717536535, 6.5669844938070385, 72.13593061908396, 182.76517670522765, 57.2748212323646, 29.76509226942083, 33.639357963340615, 15.213598067325469, 96.26593323125573, 3.3792542107322694, 69.14132711214411, 174.35176907567987, 16.799436214809386, 106.996475018489, 126.90203120744648, 59.41262660469091, 25.498157139848814]]"
3,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[47.74999236528335, 314.24830980544334, 17.573988522928364, 6.266750391000318, 40.908111927232326, 63.55811812792333, 23.521703817157828, 76.83130323294506, 448.3070405911979, 51.79375072795747, 24.495889149028653, 63.7056736770127, 22.961225819436706, 88.11500636398085, 2.528078268641304, 99.67068602429083, 190.85141191320076, 23.920668669443142, 85.67992530249342, 97.81648068535894, 49.76407524653379, 19.52528531076298]]"
4,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[71.51433377350675, 206.98438822576747, 17.400120950632584, 5.8383486760456895, 44.23749801791935, 94.15532455464569, 22.258873358014768, 76.48541445249862, 66.8208913512942, 67.34072242211403, 26.59256856505895, 75.62382607249378, 19.59871503750603, 98.34629928921939, 2.4280147745113276, 69.8026595936945, 501.32773016117125, 20.317050007294775, 92.29261443863277, 65.67670244216983, 83.145091908853, 36.582856620605824]]"
5,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[55.240194772872876, 370.6927428546524, 17.428452869594047, 6.862109897054557, 43.62231791231524, 113.19384081925631, 25.831376770523352, 65.49319531277543, 127.18324498536045, 62.31632263664075, 18.402037345152394, 104.49319452479502, 17.076812858939874, 73.48498003919525, 2.523541444691226, 74.26019502359604, 390.0866274768181, 17.898012247444257, 96.80425217640983, 115.91510637284887, 78.44525766296377, 47.901125590306336]]"
6,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[68.34922458164081, 222.50686110216384, 13.040312544547252, 8.397896969762522, 40.31494241090006, 108.84803588681929, 12.595456256488891, 75.06642991595845, 74.68792986630169, 54.97826972099618, 21.189332489467017, 80.49182337921319, 18.692874851826687, 76.35167658378572, 3.6856909641778843, 90.41793498208402, 394.92157857896933, 15.844169114109942, 67.74007498920696, 80.39534384578656, 36.20315769255197, 40.412868508050266]]"
7,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[40.19698170707973, 283.83461604967374, 13.112309006674812, 5.799722601153062, 43.39494947694812, 40.466507002274476, 26.407753125592983, 93.76269710813112, 56.617641884961344, 80.68169238255882, 28.718583058330786, 28.000490058513606, 19.045783073981568, 106.4350761385021, 2.7174590736779436, 105.62621081273332, 400.2622814307464, 18.901510951442987, 70.4672705164023, 131.29057306919935, 43.892170022278975, 33.95177808472302]]"
8,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[47.460402811948235, 188.77550499318056, 16.153297386821695, 6.2996359945684475, 35.36193606789295, 115.34685221563468, 7.0818301710379306, 64.59778719217461, 261.92181020653896, 62.536818437008925, 20.536599179291514, 109.64856067908835, 19.88278244419739, 102.0850089783437, 3.9738600227084513, 102.0800708566524, 550.073393353192, 15.115285293772601, 91.85623454252845, 120.02586023756007, 23.201947156426975, 18.842852227750633]]"
9,"[[(0, 7), (0, 15), (1, 2), (1, 3), (5, 14), (7, 29), (16, 14), (23, 19), (3, 16), (12, 7), (12, 11), (12, 16), (14, 10), (14, 20), (4, 10), (4, 14), (10, 25), (10, 28), (24, 15), (9, 27), (8, 15), (19, 6)]]","[[18.83470427400698, 207.28589790330236, 17.731345026708414, 6.399209519370923, 38.668406286075985, 83.49749210197302, 20.39822981634117, 65.11089447130504, 437.18238230370696, 78.18826835457693, 19.550165586712108, 116.69574888490146, 15.668703443424764, 97.9712280515513, 2.690922934630616, 86.52334507593068, 480.55297115078196, 19.41938081825122, 76.98484870671226, 119.61500305268851, 37.776429655304774, 36.07632867959121]]"
