scene,edge,cost
0,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[179.16828854197965, 4.12684467021177, 116.23795998973154, 4.890918476913893, 43.87257814244102, 13.210260604895883, 83.07999656862079, 243.16649661125143, 23.181346362350126, 54.24115992332331, 170.62746486468194, 27.24975072162326, 82.79754674462077, 125.25567724062003, 151.75784934633828, 136.31230282312936, 163.10671263681746, 47.38887418465721, 50.42883521766912, 170.56491932652474, 46.34462933013883, 24.111880444005923, 77.57143700611857]]"
1,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[151.40230626816847, 11.471389356745316, 121.80302685420853, 6.156190739350628, 38.403332330241014, 9.837765448959333, 166.72843097856352, 316.773564482691, 20.79520248322627, 67.27050271702971, 234.8426093410743, 28.857659661718948, 130.33047787133137, 122.67273527795984, 139.93939749859345, 147.69788998753174, 178.28157326486837, 72.47772523853699, 51.13339000097521, 204.47305099953616, 233.083107048054, 110.23609593003691, 77.08572735134354]]"
2,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[160.42371465351607, 32.02968732893227, 115.37399640229962, 12.441100996860726, 32.056893082193724, 8.259256139664524, 105.01050286773386, 283.1567424576808, 18.20421366964859, 51.96946215511832, 218.85385917296355, 27.035114789963313, 99.83856510974817, 123.30897312529379, 118.47850704592891, 169.48822942212524, 218.92054055279377, 83.00622065008758, 49.851090957485624, 216.20547865555397, 248.11715886622466, 113.63757914141497, 81.34367054245482]]"
3,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[160.58352112637755, 14.993535161907664, 116.58779335590442, 6.157981039352009, 31.996798555567892, 9.725965415808611, 190.046191247464, 220.33470563686942, 10.355133376102849, 69.30807288431969, 181.0459734021347, 27.317495803545135, 121.05250782139284, 203.21991918181877, 118.12893372345768, 176.95922926619858, 217.30172024479887, 74.6196008029848, 43.17402177956373, 174.53357796986188, 286.82753409125627, 61.07422824693741, 70.80384776770263]]"
4,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[184.17592007059866, 20.868798337795766, 116.31358861339938, 12.129485664010394, 42.17564307536753, 9.409286146181111, 167.56030134666406, 205.44470363846105, 10.538120033415176, 51.77051793610012, 205.783956651887, 28.014982631161168, 55.67661095922058, 151.89910938905365, 107.05178341737258, 131.05064344655656, 183.112905416193, 57.90924883674259, 42.50437103975035, 237.59436601399986, 172.706408944297, 18.99507851423828, 62.2728372537826]]"
5,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[147.57992522314774, 27.099121547225153, 117.45078326549593, 12.953176961571135, 35.94291933593056, 17.696773153608216, 201.36818323684136, 102.61447918601733, 23.06026323342563, 47.924016404734836, 190.4108146973507, 27.37642042025849, 76.48398760442694, 190.8874776580978, 115.89641476589534, 172.6254559809612, 177.6906404297465, 61.853953668925634, 52.282987203259715, 182.2118171040242, 241.83347082714528, 41.646669743378496, 55.26072181526266]]"
6,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[184.15204016424954, 37.218268260711234, 119.73849066614227, 8.369061371677015, 35.78171519455485, 13.780121444705522, 153.59578784466242, 248.42291889998998, 37.58109893952575, 64.04849880802531, 233.02760389990738, 27.979916734328224, 54.4013808220646, 198.1560891487377, 138.1081059733645, 153.88333180333785, 159.0890944105465, 59.312617130539394, 57.738847679493794, 222.56540036070612, 122.20287976549267, 27.79576583470363, 60.477630132203096]]"
7,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[174.8995893888732, 42.67671645011398, 122.75711818918711, 4.172385510681452, 31.833064955968325, 12.627511915503678, 86.7528609776108, 241.2297339876861, 25.677589241100286, 70.63065370798468, 206.46761495731465, 28.697941030796205, 71.9903547563021, 171.25769265934366, 135.64817950967623, 162.23924285109155, 204.58155263307367, 73.17176503591988, 57.20913392085164, 248.93700683464712, 255.20493061216837, 37.13833860942405, 88.75613398825479]]"
8,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[179.50841551708808, 34.79338962303071, 122.4891008917945, 3.3556998155945355, 35.04498371866811, 20.021250290087846, 191.05613444499315, 276.7628705273139, 62.86121637730389, 64.11766502264803, 197.08084775764945, 27.98984284204757, 77.16706165853924, 185.26596335874814, 148.14883457118316, 135.75893387967662, 183.9020865697502, 71.6192143899901, 53.281866194317395, 190.58673006920864, 261.13636341843494, 36.210327064071585, 117.09904022655766]]"
9,"[[(0, 29), (13, 25), (14, 4), (14, 15), (14, 16), (23, 4), (4, 13), (4, 16), (16, 19), (20, 12), (10, 23), (22, 17), (24, 10), (24, 13), (27, 20), (7, 25), (9, 18), (17, 8), (17, 20), (17, 29), (12, 27), (19, 11), (19, 26)]]","[[181.90874121375595, 29.391730656491873, 120.28767424515719, 10.928646909556244, 34.518711591503674, 8.938847065424774, 184.01287362270727, 333.8633533840443, 33.7866615372877, 63.67133376556954, 208.67408669927235, 27.708245438638635, 69.40896581667839, 94.19303836457732, 107.62592498646144, 147.43835028560792, 254.26460325999926, 65.11173122867191, 43.60993948830425, 141.38918685458998, 188.96957184721344, 73.89123537244315, 67.08134465708326]]"
