scene,edge,cost
0,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[24.928073182631856, 19.33236847965049, 427.4598756166516, 503.2841437734249, 46.816044939553734, 208.62645277260094, 225.5085450737725, 242.36292476293116, 22.714216673858992, 203.17648442092988, 3.5483081011472066, 18.25792659789536, 21.490522191432483, 24.561296174237363, 211.74623096893677, 6.920198805226289, 340.05661969668637, 102.75431088220549, 246.05931321664028, 105.59572202985294, 174.03041536562034, 15.347166863420616, 31.45825058587522, 460.54041697206833, 164.1420416308002, 426.6876634420457, 2.0598221104499985, 551.7807611208954, 32.83911810355742, 129.80413943592342, 532.5500205039524, 285.081443859357, 21.915202153675526, 22.145950272343907, 208.44319693140105, 136.59517751350361, 94.90566419920206, 1.1169021287383272, 169.71800435740778, 583.9371646967973, 157.57266146389836, 153.1851649078194, 147.32159539426596, 130.43640005230475, 264.782263355469, 80.6720732917704, 386.0640456054627, 29.074940384111457, 38.63963531767536, 213.93317386857063, 59.30194476535906, 197.05405375148425, 120.98569904902183, 13.146810710925806, 425.07575879532976, 352.58616170344925, 391.4442750655096, 181.14230793355384]]"
1,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[14.624163688561989, 17.61481718044481, 435.9497386818008, 403.03341196249045, 81.26126963924898, 206.38389251848437, 219.4481830224281, 175.78405503901965, 22.008868457439966, 189.66054595369198, 6.6289091313226605, 26.252910741223076, 19.08988993393543, 21.5719035681816, 289.8312630865813, 3.1665828231403763, 345.24004597972953, 80.27843484730197, 624.1761416290009, 156.79314012028632, 119.08158836457037, 53.58012219429672, 35.055627141741, 463.41332942750375, 200.69891369078968, 448.74734682922747, 1.8208676439151978, 40.58530063842037, 34.06873837344069, 128.85000945274072, 554.3290501130896, 382.8508063703439, 19.98282072892425, 10.114790294566742, 198.71646689687358, 134.11239716316982, 94.91847611919552, 3.772499524873673, 250.34582164175248, 587.0569977349194, 112.26659425174992, 186.62166104985246, 215.1173135382201, 108.6833814899523, 268.27827084742825, 85.81435768860567, 224.19769371305887, 28.77264973620961, 40.98439232052371, 81.73523867084975, 75.59961558793955, 202.17081704822476, 101.533472778288, 12.951954092983417, 464.5114364557114, 423.39747339471535, 341.0070575264494, 165.69061033228053]]"
2,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[14.741959691484837, 22.21348841723141, 443.9568852601225, 307.782165445788, 88.62154601195178, 285.92269420687614, 214.61121244394022, 220.6782119767951, 22.37289021185677, 338.50469418519515, 6.953547927806571, 40.59015424834229, 30.195973516834687, 17.16324056300409, 307.9016013956542, 9.819137301304803, 362.7014351524295, 85.1691589585723, 134.31459664090863, 275.07509401033053, 222.61168521306928, 53.877328034340586, 28.249232030448, 265.82630403590485, 172.87424885396928, 283.9787546426861, 1.4061282965172204, 525.1257129808362, 30.208310725093064, 153.80061381618242, 148.4191603650081, 376.6185698668418, 24.426483066043183, 14.217404671474434, 137.81630795122646, 118.13145548897761, 96.7627758762417, 1.2364132235491372, 248.00243925192774, 730.5559960742852, 133.71537916469956, 197.8299802285536, 55.97134670180203, 145.70484755626256, 279.07749872233836, 92.99913919512119, 181.4621051291904, 30.473386573152606, 38.595044022278074, 356.73255499877075, 79.28925782373848, 203.28186617491878, 129.74628722252214, 10.215024398522825, 403.5811130790655, 213.59403112937463, 386.7630695793157, 192.13648616519652]]"
3,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[12.172488480798272, 25.462580028944178, 456.689540224265, 455.8502397003871, 73.48635431873556, 215.48253679409223, 240.52013885897549, 283.10315644263284, 22.71296802131988, 332.3393143785843, 2.58212090943067, 33.97348802253893, 35.35050921699317, 24.732880432562062, 313.830870905955, 9.642552181379012, 336.80827324118167, 91.79726853378624, 734.5833622373636, 194.13497451915848, 10.317863032394031, 25.43835028560793, 39.51890023285709, 245.68107699553244, 175.78009554016924, 318.2815364672092, 3.217324453306371, 456.95236854291574, 34.710121122537856, 205.34216300173017, 237.11681556710232, 186.60134838990408, 21.713509369047806, 14.560026689334096, 63.51759104222441, 180.6638380979542, 95.21180697065984, 1.8626762784044866, 196.04702661055038, 616.3172384051396, 64.82041521089957, 201.1666926025141, 240.00626979348417, 204.5818960685886, 265.6454558662564, 89.43085289117164, 354.77098164269705, 28.530598558727522, 37.82116420830454, 110.85136459857154, 56.34742535091005, 223.53482012769624, 62.05842760306556, 6.024278356983908, 347.16742407070086, 380.4379683570449, 384.0639421658853, 217.08482439692656]]"
4,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[21.046874299911032, 27.283215484855507, 339.7875371453062, 455.9711635216833, 86.10094506952817, 276.6937621603271, 253.44467046369996, 121.21714252552444, 21.23302839237291, 299.1093200516584, 1.1296828154218135, 38.389356030014135, 29.468488696608652, 25.906812837665264, 222.92466861113647, 3.8754355223278854, 400.8658284858906, 74.61606611460454, 106.09636183551197, 158.60192796423752, 185.84533771478732, 9.69729828669064, 29.575907618223617, 256.1988065323985, 193.6277857230632, 160.3268172689527, 1.9298633347706473, 369.4717165431781, 32.95190183473366, 150.67384637644378, 471.0147846577746, 399.7003203908207, 31.83195361756558, 16.867901562525425, 52.17687844831972, 179.83058471840997, 93.50186428722213, 3.270004850146257, 186.36500128251703, 620.799581669774, 94.44894956286433, 234.2583699862613, 42.41704815019384, 222.17026683277078, 272.7104111392753, 102.51876779325677, 224.37621794219115, 31.330307337239166, 40.853501562463876, 362.1997378448463, 67.16801264052506, 203.5033255749445, 31.240200082882613, 6.173085853020725, 450.63986200447346, 186.13389889519019, 436.16750876558604, 248.78058146655474]]"
5,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[19.05177105092798, 20.316064918244663, 364.9570196575045, 359.1153090890872, 88.21899827401428, 185.03425457776413, 232.30618383404075, 276.55104214126936, 22.648638736595654, 328.0458270074091, 1.2154015888490788, 31.245555220895604, 18.932665953319542, 14.590599363275322, 104.88269623665965, 5.667845410964773, 362.2498200163342, 87.69340595116645, 595.3607767382965, 186.8977647114611, 173.93002615398834, 29.532565050014888, 27.705439083103297, 463.89025591039115, 179.28169050713507, 304.4598444142939, 3.4821664163640564, 66.06948194313624, 34.75522611191742, 222.728490865742, 119.58850464321485, 596.7686712182348, 33.51556003061893, 13.949749527687242, 190.46435490148428, 163.42374657213202, 94.64935209280571, 3.2909262930495244, 152.96007653338313, 391.2572982311989, 105.10301563444646, 227.1732529501333, 181.1082372928802, 137.6424127209429, 273.2197303535671, 79.99814061996636, 275.01092998031714, 28.10242475646815, 40.34549227873132, 131.8720637221581, 71.4284137614986, 219.51448448011521, 17.457621473789487, 9.269782693267475, 485.67374991611655, 208.77318807601404, 442.0099607337428, 154.8837230422181]]"
6,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[24.532601692590614, 19.27127038004777, 426.40596277426334, 354.1844932239821, 66.22051821296091, 292.30377836403534, 266.6470539531764, 202.49692234906954, 21.1075195265241, 413.6697647343387, 5.75618264701856, 21.591361257516454, 24.917117606686972, 26.74760627951715, 241.92601651044464, 5.787846096428984, 362.22945614698847, 103.34046739551906, 445.89571888353674, 159.5796936129901, 253.6421424634373, 43.12449443100456, 37.82995019317828, 240.5037135935184, 98.79834480202555, 409.57272891530056, 3.4097852477395882, 359.16531623562724, 30.591575466229216, 197.65437188928465, 358.4805069568972, 151.70664051255164, 20.139409862801706, 20.198595925395693, 205.07721315815726, 143.57727126762632, 92.00181335758485, 3.165082163842792, 251.74770579213916, 263.9449234286632, 107.17729247572478, 157.82157386822135, 123.5239574458187, 124.00128897762555, 272.2316551560892, 85.4097329007751, 222.72572091211862, 31.206808997426336, 38.233229358348524, 352.79640414331135, 81.6845954362888, 221.94692042850158, 55.774427223176794, 9.920887341702667, 378.56013505238417, 120.74529415952593, 392.05323606956756, 153.63333617869353]]"
7,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[26.43640904055363, 24.37849286395054, 426.4942894063793, 445.4211332272325, 72.3036496569091, 186.26928199548334, 278.23181565870124, 327.31137851223923, 21.434774293121563, 421.82345452485976, 1.353222489502353, 19.80342012981935, 17.696344512346744, 17.948874655675077, 214.75999349327236, 6.448992576275465, 359.5292933399644, 82.82314646521104, 290.97044835881377, 209.50060046560773, 35.141951193923404, 47.955857017396795, 38.538299695279264, 190.6631496165961, 180.10135526140823, 403.15498568654203, 3.513031917494117, 304.38831954746036, 32.06325974239803, 156.10551608482592, 129.88419166833893, 311.5683024808263, 19.95810644960964, 11.157164897369194, 74.23759407044284, 174.24577281212333, 97.96561887704243, 4.275828974082593, 272.6395815784059, 684.7811573738569, 114.39524291974584, 230.97688140882593, 349.2006191151659, 167.46555009633633, 275.34940332040105, 83.18696264638143, 185.2550229233463, 30.150167808513103, 40.114389106982394, 222.90893785562852, 58.38192176607298, 197.92864893356432, 77.71060889815413, 15.45221299078023, 500.75506823747526, 472.3048451794898, 459.7617625820128, 137.19761931216175]]"
8,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[17.800839324847534, 17.307289727400207, 393.60171458760976, 335.5536526760794, 64.53848362940404, 223.78357811058913, 307.88193796302687, 21.085436987990168, 21.418878924350924, 167.96964169356193, 2.84318491189235, 17.145858414187174, 20.435639540243987, 25.66723069636729, 238.62960719893877, 9.221034374687136, 373.67036805986294, 101.950739550362, 381.9457387974996, 112.57045798649588, 201.84113795877275, 32.864461146375895, 29.976336270879536, 465.39254638014313, 176.28757075955588, 280.88899689792015, 1.0675408058955922, 357.1211228291451, 34.39513224920999, 220.06126771891414, 236.02893460288735, 511.9273609141172, 31.59120670885406, 22.483371637250347, 48.46432692172594, 116.46660022294296, 96.4690015531122, 2.146467610922776, 208.04895549113382, 714.4614931577021, 62.49029259677093, 227.03945662698257, 359.63272430357534, 168.8441176618547, 278.31222967281917, 97.40571257466128, 218.41895924885347, 29.298121840535526, 37.90122289583869, 244.8116791388354, 57.25060653590837, 220.64852373748042, 77.3242324900206, 8.984099262375135, 451.6070270403171, 256.48012784383775, 356.8676853645023, 171.41949564886812]]"
9,"[[(5, 48), (38, 36), (42, 16), (42, 17), (47, 37), (1, 27), (3, 16), (3, 29), (13, 7), (24, 46), (27, 25), (31, 5), (31, 8), (31, 29), (43, 16), (43, 19), (2, 21), (19, 10), (19, 43), (21, 48), (36, 9), (4, 6), (4, 9), (4, 29), (4, 37), (7, 34), (10, 30), (23, 5), (23, 30), (23, 43), (44, 21), (45, 8), (11, 7), (11, 35), (18, 36), (12, 1), (12, 5), (17, 16), (17, 30), (17, 40), (33, 26), (33, 45), (34, 12), (34, 21), (34, 49), (41, 24), (41, 26), (41, 29), (41, 43), (32, 16), (28, 20), (46, 4), (25, 47), (14, 8), (14, 48), (15, 31), (20, 44), (20, 47)]]","[[28.662064188122866, 19.830536776687744, 345.86782329215464, 400.0298192757586, 32.07423743007338, 273.0598177104331, 264.1646208119708, 361.27681784198984, 21.45494702844163, 413.2099971841624, 7.482133302978857, 37.17935044952826, 27.304563089973158, 15.040049087158296, 137.02928186941614, 3.893316508096553, 376.841527004, 96.371483041662, 291.7897421872563, 129.09482102826522, 130.22423009366995, 25.686466224220567, 38.25340528651078, 249.45499012788886, 103.67214772691565, 253.52637335236963, 3.6057879638328116, 550.3973646776311, 35.03128100267469, 171.79336614220546, 261.57129711824973, 664.2789333751517, 21.675556740547975, 21.020092517449108, 46.79452833139389, 159.7296912435844, 94.21670279475302, 1.5889995753442996, 223.14784224097698, 560.7603166502433, 110.40320387201284, 205.9704014573743, 286.64273646960675, 115.53420037093008, 275.9540821794595, 79.0858809115393, 339.20550866300016, 28.82282832739137, 39.85887424626594, 116.68713539368473, 56.165041216413414, 216.7015237620654, 25.354341536056744, 7.356869785194346, 375.43059033354905, 173.4149034532895, 403.86870321038884, 169.24901691716832]]"
