scene,edge,cost
0,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[129.61177955488017, 12.853080597978394, 8.693047898298973, 8.052608748534633, 385.7251808755298, 96.79887483226905, 434.11179831681807, 376.47345893358147, 126.75365483624418, 822.1643880924734, 927.1041855162406, 143.80994619096978, 104.92038987529475, 233.7105775693846, 148.7945195593467, 130.89185034953186, 240.03106487521018, 26.44739278842743, 70.54414979838735, 1087.0953738714682, 11.318302039058198, 3.460079396147856, 413.60606493554525, 95.50203786927848, 49.801112351693845, 32.16064885693575, 380.20317803776913, 34.763596221425985, 299.92005893748694, 144.55510502944873, 287.4174615094837, 47.25701582946059, 104.9465958111984, 361.398629595831, 10.130987054983622, 247.4140697468655, 67.77583626986969, 276.29199756084273, 48.761764831347556, 26.137251637959576, 180.70306902651024, 283.676790216981, 298.82742055804863, 324.0418347220843, 6.97875181711388, 419.41760202261503, 63.60009083089151, 11.266041388199218, 103.16070915997409, 440.2268191965173, 154.65390509237926, 169.5666345211036, 6.250137090881971, 72.84163940762926, 14.321792229961806, 166.66360834354808, 199.63791991589426, 12.928769149483482, 61.49809643060227]]"
1,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[186.9117025224417, 14.727733585343152, 20.020956139369467, 15.938140548452838, 342.1447843638477, 51.8651449535784, 247.87067221947856, 638.6913966649167, 130.18958968355662, 541.63240149433, 891.8722034940388, 77.24256315307417, 59.058824201363976, 168.4940928803317, 200.72354791069395, 118.22307717891448, 60.57225444432389, 39.19731665155785, 70.72654172812511, 323.1107220046099, 12.975755536583808, 8.18734555712734, 604.0510856481599, 80.76743841770636, 77.04059195562039, 32.20930415949668, 329.5964496491894, 46.60927316075602, 228.96825356184885, 165.77772089621192, 174.46514541067785, 21.285334300582175, 105.7618918143527, 370.57817610971216, 17.83627726417859, 203.95288796420695, 36.77652976275049, 356.44193289041857, 65.3573631990837, 14.230778234153993, 207.86712780765396, 338.1401294665736, 770.991081620695, 303.6947516651206, 14.940502674775145, 404.3361298330084, 60.0639545624215, 10.534002036504239, 139.19847446915514, 480.6654988695345, 132.42610817445086, 200.08953738924657, 8.694434445189149, 56.60926813971665, 13.719500773179433, 135.85953393990025, 411.79619281803826, 9.845669044776093, 80.80973364494696]]"
2,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[95.38138713577528, 10.901001003632123, 31.39235024221977, 7.369790255351807, 236.09228362642537, 118.69442959252979, 568.2956469135593, 635.4664198131518, 153.92704053959488, 1207.6179846574623, 911.0002786055737, 37.832812732144625, 107.14170420882292, 224.23069567694716, 340.0451863406186, 191.2289129096682, 125.98829614659715, 37.374094129863145, 70.30634974297004, 994.5308667466086, 14.50506726163342, 0.34436791812660683, 1034.7108893112418, 89.41307363068488, 43.80768409752842, 55.661224922173766, 298.435535080231, 4.459033023543495, 213.8707543582509, 128.3182369996758, 674.2068489125016, 16.58386380381761, 104.49349292223668, 360.5571419545106, 13.891964490734116, 215.2502362864511, 82.81975030082677, 317.93295667729274, 47.98873254696217, 15.35205230111517, 150.38154340316703, 395.86587650662807, 715.194091888119, 314.5777221443421, 20.27237358922865, 383.07265181601514, 59.24299305897402, 11.076141359190412, 74.57423683429609, 506.9590201225096, 244.65472484926485, 167.46650747697942, 6.973948366819441, 46.16166270119932, 14.648218279831113, 197.4054441350841, 281.867541647243, 15.447613623908225, 69.21405172858171]]"
3,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[125.40400541626728, 9.089728647020223, 8.914340776017076, 8.531967182438947, 255.88417298836214, 78.12598853913556, 205.41481181745596, 249.5136931818266, 107.35151907442001, 108.27138687081447, 868.5312411238716, 58.12886492115248, 103.77113093413669, 207.88173583797447, 154.69220325400667, 79.20717382840311, 109.20725653519365, 29.341829069570114, 70.95876825011489, 767.7751094623163, 13.301518887119334, 5.992580437548406, 1044.6402164830843, 79.24416184683092, 93.07349690925216, 54.28850146838735, 388.11415318002577, 49.42795120922694, 257.55293503959314, 152.83576011727348, 737.0939220750872, 24.71827279317746, 105.0380558840768, 370.2154679570194, 15.06086207322075, 206.54493238927972, 63.50971434026626, 271.37984966027847, 48.835208522443324, 28.810165007132323, 235.4786526365221, 280.7571362283131, 830.4973667893868, 289.3131968279107, 9.381386527348013, 407.8840967140453, 59.42164839363359, 10.617905905001205, 122.22831785713785, 639.5819308236541, 156.83083785891742, 67.53985696131205, 7.2394610625829365, 38.023578534648365, 13.506347302203919, 167.73887161669663, 173.9648575000922, 11.328546314397785, 112.66945632784922]]"
4,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[83.16964492095164, 14.957467925130047, 25.16309450150036, 12.684590159831593, 389.5178794886, 95.49603018848157, 130.33587701655603, 364.4372719706985, 154.9919588735264, 619.5077576499017, 910.0569824545705, 93.2473287284763, 71.28546978576581, 142.9904301415775, 89.19294306409923, 72.72915466979705, 88.38450399746365, 35.58905661223491, 71.96345720956046, 112.2390832315877, 7.711227484412959, 0.4115615736638034, 351.9715422642016, 92.25888617667376, 64.29494870485411, 34.119258199740116, 361.2748071006836, 38.18683198203319, 205.68264720593893, 138.33179443157255, 802.5133727450849, 49.351308552213354, 104.88346457980407, 367.5863305085666, 17.424319724717066, 231.32991548649866, 56.14206682170062, 332.9520493342941, 69.40107958575692, 25.632527804124457, 246.79029798068404, 298.7277529065603, 516.285067286225, 321.13296766517243, 17.31855027987062, 406.97114206840706, 59.24003904704524, 9.398661897486473, 75.06684829475458, 373.1421026404687, 160.76127290498343, 60.107019048395955, 6.351846220954704, 31.47280732601588, 13.942749716679208, 179.32523143100667, 247.72147118487993, 9.804887486452039, 109.11311819178512]]"
5,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[183.29227365976524, 11.517589116933301, 18.48626220932764, 7.126888093688292, 339.5922581822284, 57.363417218552286, 165.62209960872923, 785.3714449797892, 162.60370170692352, 455.5837673732426, 860.696427163482, 136.92776542673326, 100.43523819011767, 94.51096611075145, 198.98040304787722, 141.6912941618795, 130.93121426972561, 31.83625523696492, 71.90275399742907, 485.67090021806644, 6.863501630000709, 4.064022294380055, 207.33946740697186, 86.77899193714148, 76.17454070516496, 50.25636679119064, 355.24895262321115, 1.1943513650525086, 296.6077038394407, 159.66348494068114, 399.82647881248187, 34.93425868631161, 105.00578838381071, 369.18591764842944, 17.51578689019618, 257.9965750553767, 57.516098085036774, 261.06222991647047, 45.54231861397099, 23.51452028158787, 221.78743084848304, 352.0660975722718, 683.546764972741, 326.48933880142926, 18.310388045006096, 400.1367722375256, 60.28462876960876, 10.99011953289151, 115.03215028317305, 784.8858113880466, 118.75772101076062, 80.4478478944928, 6.756930387596456, 30.544412397691644, 14.986902458816884, 115.4978866926725, 280.40232677039927, 8.642117454966579, 90.19630537490013]]"
6,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[186.12233100024798, 10.995787979087838, 28.60072688709186, 6.041292424707146, 113.81949769126898, 41.62759514914585, 331.07466351892725, 440.5063130101653, 103.19530015035748, 476.19025347898315, 923.1218891774644, 125.8119130487429, 92.01640841761551, 244.13601140176763, 48.19792971414745, 61.42893093172827, 196.92409475217616, 56.154324194344184, 70.23606083684732, 986.72814882472, 16.781956552225672, 8.642321612302181, 639.3690162155774, 76.57824861657863, 41.50239767864423, 31.42009181627594, 434.3478339143535, 30.668385351213406, 318.8320876438042, 168.32808413782953, 320.9835806869987, 28.592484662106983, 105.52569711940228, 371.5973526467188, 17.027654138456363, 216.72851482827835, 64.86122213158697, 216.6278751305961, 59.14398616172698, 29.31507900717814, 198.73796267178273, 363.5725506201468, 458.543852444844, 313.84270511610055, 29.55432658695452, 412.20414516065114, 61.7729978387242, 9.628879841614697, 64.36271187294984, 530.5280683272542, 155.1118043390222, 170.56741263101037, 8.360058743907924, 60.334292849742866, 14.198894935936046, 95.6203734105986, 157.38168027889066, 9.913624684854032, 97.78467701469273]]"
7,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[116.48177000147233, 13.048017965986366, 4.899994116163548, 9.3129041366724, 151.06093229852365, 108.97002883204581, 524.6923935181717, 706.9170125965752, 128.28608654106387, 507.4912762990654, 907.0233169842346, 144.60330087809825, 51.292290642747346, 178.66610071328898, 96.88641797806093, 92.35485401810138, 124.87731490818638, 6.439788743960097, 71.14375743882904, 588.0078037470834, 9.490083400046975, 6.758061049580246, 1049.8419245838763, 95.6902207956528, 54.90463592115728, 30.20639005962652, 308.3590611329356, 4.258970249367332, 213.72664203438907, 153.0351273521709, 559.747502976672, 46.32111537899834, 105.33462911190689, 368.315538488221, 15.174630273596579, 219.55705656834456, 60.2100532337768, 245.29434953927847, 61.03551134743096, 11.806138770731739, 203.22756464417137, 287.05459795403357, 738.4490450572491, 318.58893826039207, 27.36806364190826, 418.0880366987927, 63.36812330628836, 11.00952316749637, 106.91435832005092, 595.2533746490665, 202.00177590968815, 217.35571056867477, 7.236336985052193, 44.92702512596584, 14.295644845510346, 141.99335878571065, 239.39269960958146, 12.66390571587361, 86.22896679097921]]"
8,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[71.19249607621367, 14.608534384875245, 3.6001215560035686, 15.921906441075171, 265.6752908403321, 96.96149864353082, 180.28844367465354, 312.2953518153556, 130.53211616843745, 104.52173982023982, 890.6133238427226, 47.325330364833526, 63.09775475048765, 108.96397085745029, 61.80071379986085, 65.68065928189834, 98.73387904948194, 55.361910418158516, 71.917071999592, 336.5664102678478, 16.225739434436953, 3.125620072921158, 413.9698584991813, 88.65124335543864, 36.84235300360084, 33.36781945616957, 384.2983707157324, 49.968091841660346, 210.21995666039751, 122.72847205627752, 681.3809740613892, 38.817927073427306, 103.56540491798734, 364.48110050060836, 12.195390772302588, 221.70681074535077, 59.34067421806302, 318.303089816159, 42.77938101723766, 12.687898900504496, 253.08720889952713, 278.3544358957583, 850.3894360158461, 319.9849035537024, 38.85507726692711, 406.632636733016, 63.858321290507504, 10.927244559799222, 158.49581377134334, 698.1037684591591, 200.5139862032872, 152.1823632398971, 11.474982133962259, 68.04371087076568, 14.871412289042672, 197.24238966925637, 421.6796807704204, 9.377082451266975, 114.73625901744379]]"
9,"[[(0, 47), (15, 31), (22, 20), (24, 46), (24, 49), (37, 31), (47, 6), (47, 9), (1, 14), (1, 41), (1, 49), (20, 11), (20, 13), (20, 43), (2, 31), (29, 4), (29, 18), (29, 33), (30, 7), (35, 2), (35, 33), (35, 36), (39, 4), (39, 12), (39, 30), (39, 47), (6, 38), (21, 16), (42, 25), (42, 34), (5, 35), (9, 22), (13, 24), (13, 32), (13, 40), (23, 9), (26, 15), (28, 12), (38, 29), (40, 47), (43, 30), (45, 13), (45, 16), (45, 24), (10, 9), (10, 47), (18, 14), (18, 38), (27, 17), (8, 47), (19, 34), (34, 46), (12, 15), (11, 6), (11, 15), (11, 31), (25, 1), (36, 32), (36, 45)]]","[[51.124271400177285, 9.502910666664649, 15.253651920555772, 9.796015690491888, 363.41989045848834, 128.14590328620613, 123.98207588018668, 473.9496505696554, 143.75965422852676, 694.8647875206071, 940.322190427046, 42.97804664228643, 57.52795730162846, 92.26420202812659, 214.35015534229504, 57.05386108296438, 121.98422833472402, 26.17191476581388, 70.04645904401104, 566.3722929215435, 9.856054203054606, 4.0630394127790925, 293.8611143544123, 82.08894601974507, 84.20887650027498, 47.337547408847726, 396.899007953255, 13.480272389827457, 297.3580022839978, 159.2181241048266, 176.2554974936757, 1.3385255570783714, 103.61508011714531, 371.1967700708674, 12.921302116066954, 244.86238221077534, 53.699411356406486, 263.9939243639061, 70.80243448250542, 29.48498025218489, 164.76109352556492, 370.82015134987944, 531.100107650361, 298.9876395805383, 29.692428285247384, 398.7613555881959, 62.23069468927837, 10.4210281145973, 78.19534544925713, 584.8186973244113, 83.90135806086215, 106.38390324298081, 11.449016189924006, 58.200560021462884, 14.137389952729647, 182.3472624100567, 240.6112243704339, 8.114171149383232, 119.64282153235128]]"
