scene,edge,cost
0,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[24.054850818374888, 60.76400328668153, 16.275151642611448, 86.20571068703252, 29.869805536722268, 16.50296150848337, 202.0061996163473, 354.4341787519802, 4.894257895912538, 75.88242673991037, 128.62911977273424, 193.58390072296737, 57.72178628218542, 41.255571358155855]]"
1,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[18.965667228094382, 63.10663011471276, 12.765451376809516, 104.39182383787744, 65.97852360014846, 9.91676518856227, 185.10634424446226, 274.13931389859994, 3.5007815041091117, 110.41291150863537, 233.26403679982184, 332.03921009296585, 39.83893386799683, 43.67930197954977]]"
2,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[45.49567078892346, 67.05195282563146, 18.51356609350558, 66.79895218487255, 15.615771195805229, 12.77557301640985, 167.7869450144206, 395.7784567008327, 4.379533762467604, 96.83412242711583, 179.2871580769755, 116.25760633041037, 49.10102724791636, 48.71591896581053]]"
3,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[36.497149884797935, 42.7654335502114, 21.011628182157985, 41.69698022854395, 13.262506204513517, 16.95237543243343, 227.8957142014367, 274.9966047376012, 2.300656596900802, 105.1445456566133, 166.86137926178225, 149.2291774948468, 42.91777291106762, 26.477433725183268]]"
4,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[11.911432385242295, 56.29544681429576, 18.055627141741002, 62.62080686463098, 63.480003165548545, 12.149010298910312, 178.62294366868952, 218.69833827598822, 4.736698320133771, 96.55658581594886, 137.3639943880852, 208.57226349711408, 35.75655655962553, 32.447403433793724]]"
5,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[50.90411890616827, 54.76457955278531, 19.555068929528936, 80.78829707025201, 42.58411260918699, 15.636070395885495, 312.55020360110933, 408.00431535699056, 2.1504089939877478, 104.43974733947154, 243.88623200107648, 242.2421854640651, 44.53372104307852, 36.64236342080484]]"
6,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[18.73112664348643, 22.33844137925984, 15.132521483778405, 103.91879061204965, 71.4345654251374, 13.291372098989697, 186.7519261601138, 389.1441853698234, 2.7082317699784433, 86.06071888887826, 165.80932175122618, 241.0760430821207, 42.36642370669821, 37.537899204474996]]"
7,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[23.170223549012263, 69.20561563223836, 11.198568839193427, 116.86262624032051, 36.23068159864247, 10.059872297170795, 168.08891764717916, 418.66841074434745, 2.434353882285648, 79.31647036884763, 148.96907395146593, 329.9171286674017, 54.86318149838464, 52.734614273362624]]"
8,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[35.0601861080128, 76.92122156691082, 11.501002757120547, 143.20878859986595, 27.387054472769716, 9.100077142502606, 319.7982015474422, 317.5081661557257, 2.0129893975694433, 102.82355336353069, 135.27956857062821, 355.73174805381086, 47.19929896475769, 45.0794762599934]]"
9,"[[(12, 4), (12, 5), (28, 13), (7, 13), (11, 7), (9, 11), (3, 15), (3, 25), (13, 14), (16, 6), (14, 25), (26, 9), (22, 26), (24, 17)]]","[[47.31986386886844, 71.80570890108558, 21.08423832393558, 103.3143753747744, 62.88143042718954, 16.76382153345206, 288.7197686578752, 267.84490545447636, 3.1690107555767333, 73.16214786235824, 200.8365815091961, 233.40616338672424, 30.504530105477038, 28.77970305764054]]"
