scene,edge,cost
0,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[675.3791399390605, 25.73963454521914, 101.70952737826654, 281.67876921436226, 495.10937191972914, 98.07465684388106, 58.95426044081748, 55.60805739578443, 2.992597736338663, 82.9340409646938, 380.48152921738404, 499.106751216826, 55.725940501110095, 43.50299087050459, 223.3642160833749, 12.102271232857094, 28.826636742052223, 117.54842066038448, 156.6944569177116, 158.57273676641097, 392.1369458344291, 136.99835173992815, 87.32251747972646, 153.19924198641093, 47.427809335837395, 72.65936534575484, 78.55825064016358, 38.96626176948584]]"
1,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[747.8282347222652, 17.987879426599306, 149.65537428064002, 281.2603741126923, 358.7203275631464, 68.7472028544448, 36.62854356245573, 69.81716445225983, 4.045537132621859, 82.41539316912046, 386.03469800952683, 545.3934129032252, 33.84872978546159, 81.54726957808994, 215.25270415873757, 13.58653968600892, 20.196817862755452, 139.6520158425771, 121.75810251015527, 142.26050902530514, 388.7537687782355, 87.06605918787533, 97.34265759440727, 116.1628398310625, 43.01140584508246, 67.70406312077534, 66.42508475344403, 38.53022622028156]]"
2,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[736.9328205162969, 12.684755407064234, 219.00027718601453, 279.09201054447976, 431.416806533466, 120.87895422206861, 52.54601775258267, 321.321951775596, 5.098836895632736, 79.1390673580794, 365.3420319244234, 560.5388195627007, 58.65451685532828, 35.7752303321441, 186.29651748575424, 13.066298027245333, 29.740512448841585, 107.30899334804761, 135.44368388653734, 113.23225378504915, 389.7640331808643, 144.31535684057042, 63.694876798228265, 175.5775892223452, 300.2115403347569, 69.08681177503333, 50.79698790437209, 43.40201591190966]]"
3,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[504.67364264119846, 11.191309128475094, 187.11273285809975, 279.1603436658459, 521.1523518116442, 38.78255313391349, 39.98623091592727, 216.28564015712197, 0.3152080742449892, 83.49319206047359, 420.44003412258115, 594.0776557464562, 48.93237251416612, 114.28612953692866, 179.40034496784824, 9.704408511701534, 41.23607322301483, 138.61929282034916, 159.16451129638952, 246.27726925874603, 394.8967189944376, 98.45047371619857, 102.9937449190799, 142.10141151630197, 111.90288639707275, 63.12638505024091, 90.01773907251157, 44.32312701180126]]"
4,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[588.7066432348973, 31.7509451069134, 129.25821105929467, 282.0806718004164, 353.5191189379429, 158.86830303304842, 43.0820182546479, 107.01684836219658, 0.9365433120738083, 81.9674411400643, 411.9020344487672, 504.642836126545, 58.89473430976827, 71.70473908900524, 211.12508316912712, 21.769979548525583, 41.89099223805685, 130.1637623625904, 168.80338317325806, 254.51914475459623, 388.77515924531804, 203.77899788650913, 98.49552232681316, 140.76019923960536, 110.64257528420526, 68.97086941080669, 42.474785879823784, 40.51971198995548]]"
5,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[551.5407698729252, 11.531736509678202, 207.29981574632492, 280.7634252900681, 479.9509446153543, 152.86823229504483, 35.0692685908133, 227.63073229922068, 2.926303268833517, 82.03965943893182, 401.3150170365448, 595.3625065476461, 17.67217576601269, 86.52045579108942, 172.67796363371846, 17.307048433207314, 17.840377835392314, 128.2663317062817, 127.8219288887916, 55.458342270799726, 399.5830261187052, 222.36479943564453, 73.30301705957038, 129.3539289363716, 71.11894771375512, 64.72054494815559, 81.21212290989232, 40.04837722955737]]"
6,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[560.3026598072229, 20.350569182856454, 70.39884932991833, 281.5870682938785, 472.62435743361993, 38.031329803894685, 30.29852140431782, 213.4943186346884, 0.6921091075167831, 82.71219342613811, 372.02761251146006, 485.7882567851084, 38.99452709886792, 40.176739665533376, 224.96381098506794, 12.305352414256529, 35.0840991167364, 100.70998710577604, 162.79609391193262, 237.9203567762829, 399.3079771798349, 160.47905718568384, 59.02506465928842, 125.95991964130597, 183.3995964818421, 69.41787172647511, 72.23056256660306, 43.54002709099805]]"
7,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[561.9707103787168, 6.9711633426461646, 208.93638730235787, 282.5468656430182, 495.2493181472785, 121.84087827638218, 55.98420478700321, 279.1036906850548, 1.5497075528371502, 82.0309621016961, 418.9729449558755, 481.6486640194413, 43.864870276053, 40.83479146996343, 187.15384178383704, 15.822435481524874, 16.32104032557828, 140.7604646563493, 137.97734315720203, 47.601408553375485, 399.05175410570195, 223.59212583714947, 109.20991302327982, 128.9834796071273, 38.92318867160594, 57.45148917077807, 52.860602316369764, 39.665402504668094]]"
8,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[430.51001295466114, 31.07502207336469, 76.79069679330398, 282.0593936102707, 503.280710336806, 72.23939712977216, 40.87158401066753, 339.4682579090028, 5.592232225045172, 83.57994990727146, 403.72232052364683, 586.2899352068756, 23.574394920196546, 93.21750908469608, 177.3259284907702, 21.423276319370128, 39.29128849838456, 101.83896643084107, 127.46354695489464, 241.57861349169005, 399.8898351975471, 145.31345315073327, 95.33891199933046, 118.44028830236462, 146.6986598327008, 70.91609511413904, 42.81452573833769, 42.64987545663859]]"
9,"[[(0, 36), (12, 15), (14, 21), (14, 35), (33, 10), (33, 27), (15, 19), (2, 16), (6, 7), (6, 23), (6, 27), (6, 34), (24, 21), (34, 26), (3, 22), (21, 8), (21, 18), (20, 8), (38, 25), (7, 36), (8, 36), (25, 7), (9, 21), (17, 25), (17, 27), (17, 35), (11, 19), (13, 10)]]","[[600.9831882959515, 7.6034520951460225, 131.6979989511358, 279.2986893315295, 459.9443398057579, 81.82025364127131, 28.892413076486786, 65.95406264421516, 3.6654076594626748, 80.91853452579404, 365.0241871770109, 497.0365297187697, 43.66926515717306, 95.15669871658027, 171.65336889305266, 24.367803763697392, 22.520647457953217, 127.49062151994733, 142.56907573654172, 248.25667528847123, 395.7297859654417, 193.30680637342147, 104.28282667152381, 118.58853397247402, 178.5766041350171, 62.34969569353029, 57.631610827668794, 37.49846196842239]]"
