scene,edge,cost
0,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[979.2230095413423, 19.68327041054341, 540.6864194595728, 231.37225305815974, 178.58239051500493, 873.1170983526714, 754.7623037469461, 470.7144314871518, 94.08676762129839, 197.39344623200046, 30.574615738730575, 33.80456402651086, 134.83507917464385, 29.02522523573125, 222.16010861981687, 202.52129556953778, 553.8559965148075, 109.77091621386191, 1.8249405515973758, 112.9633902263995, 132.34349117151663, 83.61711899624208, 260.55562708366904, 147.4278093358374, 205.06158650253948, 22.329590720044354, 27.772735975867423, 104.44315087041802, 1001.1739638214116, 543.427341420477, 213.58569994500994, 53.21743151299879, 40.6464565940313, 424.57051107147066, 143.8771928996337, 11.848494528437325, 539.1900211743597, 50.83246998375461, 113.3796919259794, 100.5475240193041, 33.404257027182375, 2.1313290183045117, 798.5722098290906, 20.932602411654727, 58.24856601120853, 277.58367357354246, 190.2838620182598, 353.1734671429433, 63.506207072899606, 464.6742410901019, 70.23553327636357, 4.704904075578558, 12.31769684285486, 229.73226741425512, 514.3442229043756, 30.44097291577273, 10.697891105730632]]"
1,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[219.55682343752065, 47.91968647009223, 395.58359782320815, 339.9836631172969, 226.64491585472683, 534.218570315219, 71.11394615001721, 444.59081629733254, 92.12523567393237, 289.96152607387245, 33.09495988107519, 162.53040283385315, 106.0277644977474, 154.1723888948414, 287.07237819139465, 194.17996238715511, 570.858857730264, 57.29135071345824, 15.969292898476922, 152.33948086933037, 122.28682406539758, 68.25273735431355, 173.73428559334585, 252.95860463102574, 232.25458281342605, 19.120067191010868, 9.322666526026966, 1150.8190167798687, 356.91227627307984, 526.6105443106525, 304.04551075916356, 26.461981184578807, 480.4090574956287, 366.31410173252584, 173.94002772782534, 14.042599269550575, 436.42548721495683, 23.099853258507938, 171.21310100148133, 103.51558882469097, 44.89940791538284, 1.4204534706590262, 661.9251906460868, 75.58108169241457, 62.192478506067815, 502.6158043963007, 206.89096243599943, 492.05321519832563, 71.97346167939331, 427.1081006168986, 50.52377254177506, 5.9385136486663095, 21.03947836433194, 84.38288883824089, 734.4840813046743, 33.622738228756106, 10.684945699598837]]"
2,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[1089.564387944549, 73.03395152218363, 406.2806967338369, 54.9434889811516, 156.9270509447198, 271.0927001571971, 443.68512428659153, 451.22126336162034, 169.80428448467407, 218.5066530192985, 34.48726044173042, 111.52086762614314, 94.8074234892132, 58.9788926677988, 285.6662622184663, 104.24772423499628, 577.9401866682045, 74.56381910875774, 20.715214661874036, 197.13341060701288, 171.6988599990375, 97.38146737719416, 415.66013213838426, 397.02214173629244, 193.59038487983776, 23.94350953006266, 60.47795845818516, 384.96945519728655, 963.5780655664679, 560.103537255886, 177.9420470480397, 71.18218630541826, 196.52901648690974, 322.85633296543057, 165.43401520286795, 25.998009923028068, 432.47575500187503, 12.395267512450058, 61.92373157614511, 125.73404153169727, 31.629364526917854, 3.1129278352701863, 706.4723794086148, 136.2167722931092, 62.124927286993945, 309.77851667585765, 291.8513830099906, 133.36921707892088, 67.8093414027173, 343.9150843752163, 135.20823880651682, 6.129735926367068, 12.628015651309436, 192.99075721679318, 346.78020721310975, 24.41784455144287, 10.773105702765639]]"
3,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[983.7382403155336, 81.07116038929829, 472.013564016077, 152.59516736007862, 213.87643260988006, 856.0979368271451, 154.01918199802193, 391.06178680911484, 139.38744202163554, 267.19736240894787, 11.819588049497458, 107.45063163863303, 142.0339725299657, 143.5373035071724, 221.13616495264148, 45.788399033380216, 554.5133466355985, 83.40103416289166, 16.02077767342593, 112.4815432184797, 130.22497039940646, 85.89103200957446, 379.42311848469444, 258.60166424673935, 273.705594229549, 21.576078175722394, 53.384028929682145, 923.7232401632057, 366.75449063400333, 530.9381020213831, 313.78113396250467, 33.706576549393574, 501.7173680307841, 334.91417108748084, 168.8382495520341, 39.785110757554264, 494.30327122927946, 40.761882469534605, 122.02440666063286, 126.58148088234478, 34.55186321905016, 1.1860119618398173, 669.1119999387516, 88.62200551802631, 75.078225653908, 97.98020868530048, 261.6433311936599, 584.2171528938769, 63.817600997555914, 411.3647626625386, 24.2423596064657, 7.794727186488404, 19.545151510896005, 117.86656783541308, 794.6906485518463, 51.387752027457964, 6.972226523089157]]"
4,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[613.3740003424919, 28.838494979771973, 559.6310702671155, 220.44306683252188, 168.65030177860666, 439.05692494363956, 89.63861091284798, 515.7716973800634, 169.25321319795546, 276.5596700386741, 28.763595467807335, 153.75728980625956, 142.3366398262401, 149.19812566351163, 246.09269040379465, 92.64264758869373, 538.7718749260894, 98.22677145686549, 21.732865271339787, 231.74986473253625, 89.24308437226526, 59.82652410810683, 296.6348410966206, 310.79998061726155, 220.47567423717953, 22.33923494129382, 24.649695946487736, 1023.9130384468264, 836.6475781242436, 557.3270219717703, 256.04933654229745, 19.460208484011595, 429.22963695992684, 377.61556453496223, 164.92381671043537, 33.34294737362927, 212.65914668349163, 28.69183502340168, 128.4493465533426, 125.57921702419709, 42.74603528825336, 3.8112255093386973, 245.77590767344935, 144.78142450504566, 79.9100295062147, 212.59054726541444, 309.8918584793962, 167.03834047706425, 64.04613049754295, 386.5663391280571, 126.27309379098297, 8.886511227657689, 14.476128162201173, 844.8798134407185, 707.1593559867267, 46.13280780534879, 7.364955573716746]]"
5,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[303.5984044822182, 49.094589092251994, 334.22165865526654, 266.837620187176, 177.30173083442037, 672.8946969883002, 332.0775129575356, 527.6328557390116, 101.95471914942564, 260.280622683205, 19.774935592862384, 77.46687246228956, 112.22983451336702, 116.53256442616538, 187.1610713054621, 134.24215167148742, 516.3977103203786, 26.392159396435133, 15.253077931172166, 219.411653824094, 167.06891593722253, 100.01963500675713, 157.82397613512885, 398.3112891345845, 201.48615771580148, 21.395740699540532, 57.56005549682214, 554.7586266557479, 464.6435512771469, 530.4996699094651, 263.4079180077948, 57.806553052435596, 496.54887104034106, 381.74687127353644, 149.9441008444078, 11.744938352926091, 497.77916469733253, 29.206596761695153, 85.32842930927995, 141.63449006548603, 52.16480451579993, 3.37455274460148, 694.3379282560654, 108.87804216598938, 63.56492155980835, 408.77521639195913, 171.83075444680082, 187.08407529541725, 67.97246020948558, 450.6396384572611, 93.44096486467969, 10.509327048205485, 11.902099447299236, 427.7148410726074, 274.39546278935353, 37.815757970964825, 11.578408278998374]]"
6,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[740.0277824394832, 39.80692906627043, 505.3422347403745, 161.0217187563838, 201.527692092215, 355.0638542905937, 154.91700772298964, 528.5279368162248, 66.15753220181627, 280.0968028140437, 33.08233648439857, 109.96074132654074, 133.0806726497534, 48.103435374733344, 280.7200067762229, 196.26858879092413, 558.7681663651855, 77.15985718353167, 10.884800610976042, 231.7302770498355, 152.7426986176301, 59.45495656647668, 392.56449525029245, 166.5366782415747, 226.60788916703353, 24.495396492159923, 13.720461439966808, 841.881862496202, 429.1846185965561, 554.5256407343512, 191.12265037377432, 70.39166520795243, 81.37040257642127, 340.194661291485, 169.8028349076249, 8.915829891839767, 196.32554693895827, 43.91775158123079, 105.33394910570155, 129.27378880556387, 48.17358963118954, 3.822172734045807, 191.4139947438166, 169.2627131226192, 58.75967519815772, 95.88807387097097, 180.6668271012732, 417.7492487136307, 65.01249542791096, 467.9028646268241, 55.54208335976137, 7.946874424270577, 19.97937174572226, 112.66262942711, 795.3561767419808, 38.09617829987751, 10.289769974147044]]"
7,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[736.8828055660135, 27.472722588490612, 435.66506033177774, 212.51140209244676, 107.08821228782885, 577.7718332281129, 362.92658819896286, 482.4519557383899, 105.26182684375362, 282.34976166537217, 18.24566177522758, 78.24678584829967, 128.35222954911126, 132.17659533779414, 384.47115540699417, 193.39385836274943, 532.9334638240942, 95.47370578622662, 18.776966874487123, 92.06926807779959, 129.423340120188, 76.51172869917605, 283.41109175282895, 297.31797170820084, 242.47700503928215, 20.4417939552988, 29.973219224420706, 456.91531983490853, 326.83275433575113, 538.836475243307, 181.30385073129602, 74.71029797016965, 494.3357216669065, 325.0435586614723, 171.99804334115294, 39.79266742931531, 477.6076849733704, 30.94735295674164, 154.03382437889553, 110.0293654868671, 51.65616134258985, 3.2405750700575986, 939.1053588731943, 131.4294092232306, 63.270204477127635, 359.381621870456, 306.29387147932084, 618.2846383514886, 77.83371041921309, 478.20472278616177, 39.04186664210591, 8.896441601052983, 9.216925080291034, 434.2251491118707, 448.9971005001382, 41.15139389506851, 6.876893468230712]]"
8,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[520.3668881865889, 41.88491904744809, 328.0192806377443, 158.5474927306594, 228.1510923116431, 656.5505899535424, 734.0807351108448, 510.0105995209701, 130.21896543083432, 240.64877063342158, 32.84297325556218, 82.81616205587218, 136.68163874811347, 39.63550093157586, 276.6236092313419, 158.9172107586312, 564.2695683725634, 73.90937658965144, 8.41806090076752, 206.41331415388936, 110.91422957283346, 69.72874841432859, 244.04889354658155, 148.73389946140284, 241.33003794161363, 23.152599254770344, 36.84039083304036, 857.1989598600599, 1010.2785003212882, 529.4022906057462, 309.878329185593, 31.929410254331685, 410.7628263417791, 345.416505950323, 161.26549180338046, 30.97210468735718, 451.9114497241812, 45.26568345972862, 144.39395979600292, 154.0728289297549, 34.04031530584768, 0.5345777185620739, 1012.9972996771515, 95.20137899246319, 51.30217885396069, 556.009960764698, 221.01390827052387, 78.35331938226702, 65.56000285127878, 415.5702237148201, 128.65501865141943, 8.661960490486507, 14.667428987847478, 389.4598985003733, 900.2193145742889, 62.52082546938241, 9.344973821886539]]"
9,"[[(0, 47), (29, 33), (35, 2), (47, 22), (1, 18), (6, 38), (6, 45), (13, 47), (18, 28), (18, 48), (21, 14), (15, 31), (17, 30), (44, 14), (44, 29), (33, 19), (39, 3), (39, 34), (39, 40), (4, 20), (20, 3), (20, 29), (20, 40), (22, 38), (30, 15), (5, 3), (12, 42), (12, 46), (43, 9), (43, 12), (43, 20), (43, 34), (28, 44), (37, 17), (37, 22), (37, 25), (38, 20), (45, 48), (19, 42), (48, 32), (48, 34), (10, 16), (10, 47), (9, 16), (9, 31), (24, 3), (24, 6), (26, 6), (36, 42), (46, 18), (46, 34), (11, 8), (23, 24), (23, 46), (41, 5), (27, 12), (27, 26)]]","[[151.48937431995728, 76.09743551246791, 506.7298449878475, 288.7531850479391, 196.0008520465932, 726.4537737152609, 59.002989165668275, 409.91702945778604, 80.13465532873035, 220.87087308666892, 31.153066101155364, 144.59243449108027, 128.9036665091108, 44.6585178163318, 330.48443520224913, 150.32818397746217, 517.4761676451443, 116.09641656527674, 9.508783303906174, 177.12357045921289, 134.0942032280418, 58.058029077639524, 467.84178821712146, 454.6390807262714, 191.53070436538522, 19.27016623816938, 62.66268327989045, 103.06962585464734, 277.4121913980309, 555.2881378268501, 295.9983082746153, 61.14659323324925, 232.7259685530349, 416.74924467292044, 144.85762814200245, 36.89390577954204, 402.2333769996956, 33.82303354046214, 30.02437322077064, 157.1184707552635, 34.31919917690173, 1.9149855960786697, 509.9895511586656, 166.60721231583634, 62.15208565007397, 211.96898137769261, 227.8212298063262, 148.29715907402561, 76.86468005759619, 497.3790776845779, 18.774737799571845, 6.860677639523016, 10.556457042875113, 829.5577042050522, 629.297002847321, 51.21311964443301, 8.634657677015191]]"
