scene,edge,cost
0,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[20.48468306601884, 59.29711695447524, 15.326675709056635, 2.9942753418815324, 216.15954588794227, 4.361597407173273, 80.18580454847236, 90.65597369031411, 277.2137051964809, 54.925952209378835, 11.558252814527535, 89.2743317786443, 462.05102558488636, 85.65284193267036, 56.32266946829593, 88.73429361623572, 293.4731532322147, 41.93635179239018, 56.735602819489856, 28.73044634950257, 84.62467756427779, 104.90870385640693, 544.0209110887589, 24.684428739198424, 0.6027737105956181, 41.50300218655574, 108.74933120255996, 463.1677388179302, 36.63754285538459, 315.08565850052884, 329.61369398804146, 3.190969643144739, 71.22555319941074, 44.2218690711797, 78.22257617125564, 84.33152829671485, 0.34965739895774606, 52.39417475676882, 147.75520524534988, 387.21462428801, 49.745628894008, 43.01354310220472, 13.941760202261506, 34.59155874068944, 122.99897561398842, 382.91386627270066, 92.09242776024841, 120.68040123741484, 30.787346495947244, 39.91535621514711, 107.89605763130231, 21.805142999096287, 13.495137901198383, 325.0829416507042, 108.50958264875939, 16.56612437400629, 2.6394397905714166]]"
1,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[19.769059694017066, 98.55746302563801, 20.117336569571385, 9.314908792109414, 184.2118877217321, 3.596104835904243, 82.80153362482687, 89.77465167985646, 283.77308889666415, 76.89416514792742, 65.08442473105595, 56.60396670393175, 271.18627794585075, 61.20671383594503, 53.058396878822755, 62.86177584039385, 260.1455548414956, 217.4209992155669, 100.09850043707529, 25.18734047816192, 110.84640752986161, 153.12302254573768, 768.7041089526006, 36.38148728930037, 5.967541709927896, 41.219133679425404, 533.5710477591662, 95.34611233762969, 89.464371253678, 430.43973089495915, 232.52314985085798, 2.3574725139524824, 111.3441850011158, 74.14735421611712, 80.86360190935684, 72.12595960915436, 1.6501839983093993, 76.95002452224718, 94.66829778795963, 336.33125559760197, 21.236305096589223, 18.42016392608915, 13.085616742053038, 33.231161278967, 129.70350018663652, 367.59747784679956, 69.92061782585048, 123.98134022862547, 19.797712813631513, 41.8121650677349, 65.35389796019005, 21.63383192088256, 34.10341150153774, 263.4703372949678, 95.67039235604605, 16.380158131563817, 0.5814434372973638]]"
2,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[17.08140404594977, 117.86182898240604, 19.397886350967205, 9.227671722381892, 191.89124253785576, 4.729254151730039, 80.60110991054717, 95.12272344955674, 313.6106482694559, 51.31474970709988, 16.36474019414639, 124.53956148423595, 242.59420748658312, 31.43568817995935, 82.3989963027327, 49.67123917640254, 380.23146461124526, 209.2971098279451, 64.47333287530954, 13.508333288454155, 103.05619702090095, 92.0604762471321, 675.2574635601211, 17.459692174286317, 5.380767391923679, 39.304677450556824, 88.98699063151992, 258.9008227129325, 20.543635573310908, 508.64771777764685, 119.39022671591701, 3.0775825915098993, 57.14229742012743, 39.04164930246597, 77.99641522791566, 54.828364288466226, 1.1575675336448534, 75.28526754341021, 380.3499889290373, 665.9245488294068, 26.2882268547652, 88.5189987394021, 10.963790500949967, 6.338746216725236, 167.96917828021412, 347.2384385200398, 32.89684258271376, 125.1207156888861, 44.175571431460504, 39.86289415573902, 53.34584729742842, 29.112944306454295, 55.610562325449145, 314.5625544029347, 63.49930129810255, 25.91705195692041, 5.118455468806228]]"
3,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[15.03628629467616, 105.0631962465414, 26.506488482263286, 2.9478967336388804, 209.89366041149236, 3.9969963596891147, 87.17883130831808, 83.37703238123761, 309.33123190276393, 34.17583960385106, 41.75274836966681, 130.8866757636793, 374.396845185502, 41.24141836889273, 83.6991035457242, 75.5727706438214, 502.38414552991264, 63.214576317867895, 41.695573772607204, 10.621475293268002, 110.85317662859543, 117.11070518566181, 467.4996377584994, 15.610419964111793, 4.291008170039442, 39.90802578230531, 342.1753963049754, 75.0390159003257, 54.409315995231, 514.6301264015187, 486.07965355963637, 2.262820422587347, 41.1595088985461, 30.054114870150766, 83.54645075126379, 172.36980687181975, 1.7368703263914336, 38.25998948399473, 219.03668703628193, 543.6659351801663, 21.959329306189698, 136.0971155530078, 13.00603974089766, 35.773879329493376, 166.37850009350453, 421.07243636980365, 24.882268883697044, 123.28312240840533, 42.03851362976557, 45.620330014264646, 35.875206405060766, 12.283243066274348, 9.626393655821367, 256.5771890129004, 76.16538119188766, 16.44041113083017, 3.9072762750587904]]"
4,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[21.56774311453656, 57.754212198722826, 22.60999517533754, 5.699098512380249, 163.6024710780139, 2.684107830678278, 94.3609822077606, 79.65242135929064, 308.72515558753753, 57.16690298335442, 39.75107340383933, 116.17321874279584, 473.6370165342523, 25.420131791966934, 101.63014186497858, 79.21304196264632, 382.8654297007213, 119.84420642202004, 89.05365065987763, 4.989639015815695, 108.38221940879636, 245.08652318753298, 762.0114749488223, 51.693533338524155, 1.2852964835710396, 34.45007960713848, 549.0693524935061, 268.11573637352535, 82.70692835616241, 351.37814020749704, 380.23040077217973, 0.7017513422720763, 95.011462691686, 55.64580952274432, 91.29439065866126, 124.2109337302014, 1.7384090186854135, 43.97465419495954, 403.8376130738489, 686.8695999115198, 36.17188477637571, 99.33968454169211, 12.516511257892446, 14.046347306275461, 138.29361334783735, 341.9265722644032, 67.1957215470722, 119.5475639014625, 19.865166383214316, 37.98801233357352, 119.47231963978842, 21.667018108162253, 76.60251903343283, 287.91633117608677, 76.85365904740443, 21.975320874975132, 3.1357634312495364]]"
5,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[20.145695732116064, 121.91334542472916, 15.395316641202655, 10.739232018205422, 200.7101233967249, 3.4266867134942385, 83.53628121247054, 98.0242655990053, 318.11309015902094, 67.31387874626536, 48.08064793077732, 63.91243081480361, 439.0974659357505, 73.43894674005689, 115.4135167047915, 68.21132242617492, 128.75534843748272, 169.43887495082106, 49.69520924968135, 25.74398704992839, 120.42944211583031, 200.64355930147474, 600.9648998560424, 17.202141905296116, 1.675088506959492, 35.91771428802475, 247.18423467429398, 262.9154862664651, 56.76460161285111, 417.43729870280055, 404.7198479027453, 0.04162114446060183, 77.52414197612889, 44.88047737000717, 78.40694673014522, 110.07161406975588, 3.059563610300735, 42.190000473019474, 330.1260340374081, 419.55244398298055, 21.13291593077629, 4.432474473894428, 13.885350514672227, 34.44942906469047, 135.47893735086276, 412.3576098974116, 35.077091182131866, 117.96750926447434, 31.886121881458234, 9.90846891116962, 101.78382059954282, 9.597036084310265, 67.53238827882278, 284.5072882397482, 90.5320187379658, 17.098023801389058, 0.03363858344255988]]"
6,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[15.825545020480739, 54.62695584191296, 22.950873463934947, 6.008418553174545, 174.8466835372686, 6.3308004624204415, 88.0100537621807, 74.31602069596273, 274.89698931083336, 38.62150214662136, 63.64450603816852, 51.33033355180085, 554.876748170537, 92.62507379336705, 86.60684977824789, 117.21281987936192, 492.6896085245103, 89.19011214139422, 75.39786409920742, 36.53320989693042, 96.36727398910784, 189.1579295252822, 569.6054906492132, 23.54227155713516, 2.4841175571259546, 37.805456441031964, 163.83647876903066, 192.61825327172085, 6.3712388710290515, 547.9878380068621, 115.891572846983, 1.6769228838423187, 65.73704646418932, 41.94833796176299, 84.83308104280556, 56.281654723024126, 3.0939335072234835, 30.468279880549424, 201.64137200627894, 286.6553927626054, 17.44485154411178, 101.591071124791, 13.456928644920872, 37.06663713007199, 116.46549678920965, 448.31925932493283, 47.55003553524399, 124.06469556834475, 10.732474424462783, 28.92208198779057, 36.85815919273867, 19.93050321811561, 44.29018850820755, 313.36676757738155, 96.9463701425752, 21.394229719242993, 4.175981933384149]]"
7,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[16.485641377849152, 39.60904994751403, 16.233744743498587, 9.730415815988515, 176.75510525004327, 3.570867419357393, 78.71767463153903, 97.72420032675015, 283.596733388159, 37.50053384180147, 72.45198003757966, 57.67934715103135, 504.1417019921312, 50.16091218119574, 112.30397557546749, 91.73775744668619, 420.8195891407499, 172.18064916622606, 55.32720346695324, 15.947038711416855, 120.74600405007001, 186.68666595257739, 618.4786717204511, 42.96562979776867, 2.2786756451639434, 37.15139960598091, 481.88261362483587, 293.42509860177006, 9.346360419198321, 420.26938514156154, 175.82932797372064, 0.7930369995845368, 81.87245024316232, 25.641725174641522, 75.98041326637507, 49.46797452686284, 0.016609922478425965, 55.51459113249546, 116.10033066058764, 406.9790453531871, 41.12438237693243, 81.1691715354523, 13.790296299460275, 21.069694262741237, 163.45568344088557, 346.69874113313637, 45.35695388173592, 117.31449689363329, 9.44478376691509, 33.03231178055553, 154.86254510741514, 19.758777931860294, 71.78541533177678, 306.380880016185, 126.99374911328232, 25.598306319151106, 0.9704649989707477]]"
8,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[17.748272521401706, 49.03032866389554, 22.370401985862674, 4.096087941213108, 189.63070446243592, 6.710397056588999, 80.69838109971782, 72.14218798343023, 223.95613407385775, 64.22520958353229, 35.501970677693556, 59.36973196935571, 510.45161650537705, 91.65406422288723, 98.02828914658451, 43.40366247305755, 530.9186965769763, 84.5640096260554, 76.67743419805478, 28.200048895349465, 73.03567400829192, 140.3163860592937, 761.7236564192722, 29.272749777147776, 1.83228445154557, 34.166044213838546, 71.18835687307782, 193.16050674547893, 57.30296287460972, 395.22520472576457, 492.7788752591428, 0.13343646424856814, 71.14882699028492, 27.094948344762713, 93.5646260778759, 175.53140144768705, 0.0666801728892854, 73.52810941083136, 204.24915885120637, 550.9532740300681, 40.52435475537627, 92.07879003668256, 10.317980458697047, 21.716775876203357, 141.93840657484736, 440.3885523563074, 23.522541447628576, 123.90599061075616, 60.67801598857577, 10.505879234447331, 94.56113051460314, 22.524610221581753, 68.01222745846711, 294.1678370686738, 98.69694257372493, 16.529514745991353, 0.32049044455303743]]"
9,"[[(5, 3), (5, 10), (29, 17), (29, 28), (33, 20), (14, 28), (21, 7), (28, 33), (44, 25), (2, 7), (7, 9), (7, 20), (7, 38), (3, 21), (17, 4), (46, 37), (4, 49), (25, 13), (25, 41), (26, 28), (26, 38), (42, 8), (47, 15), (10, 17), (36, 49), (6, 12), (6, 29), (30, 2), (30, 27), (41, 2), (41, 4), (41, 23), (41, 36), (41, 49), (16, 23), (16, 36), (18, 33), (18, 39), (27, 41), (13, 38), (39, 33), (39, 44), (34, 31), (23, 27), (48, 41), (32, 2), (32, 16), (22, 15), (22, 20), (19, 8), (19, 13), (19, 30), (45, 8), (45, 28), (45, 36), (45, 42), (45, 43)]]","[[19.84904844660439, 96.17625855460518, 23.823784326658913, 10.453075531831708, 134.8445971095188, 4.920962938032341, 95.04056161329237, 94.28745892414122, 306.08087577957497, 32.19779431713354, 65.15913971713913, 60.82686255397296, 268.6948975806433, 54.623893180024254, 91.12201042299512, 61.170957382012354, 142.35067899079326, 176.92783699592846, 45.20822550318899, 8.58259005366542, 105.53136402507447, 235.1570978811923, 536.2651238522199, 16.43679327141063, 2.170190924919571, 41.902197240185195, 88.73601296762568, 575.1952129785453, 52.24885789154879, 541.8372504949446, 248.15681192264412, 2.0781599237250177, 106.60464020384306, 94.93212720730261, 82.87634594787556, 110.616268215884, 1.6042411815437436, 49.68010801734334, 51.85683022209043, 460.5713240558481, 15.049417899924347, 126.72877096862615, 13.051127508118068, 17.23313575905677, 170.33093829849327, 339.3521949750379, 97.25967130538722, 117.22153298738826, 14.886760990577756, 8.406705164943443, 85.73016201261024, 9.20384017046064, 39.38197788047109, 278.9020842118352, 84.08004480691812, 18.392040652290955, 7.07301385372525]]"
