scene,edge,cost
0,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[222.18928149458978, 38.68451178554072, 770.6785819360173, 7.000537466940715, 48.187432759283304, 110.84124466461573, 40.764580276938695, 61.99043362777057, 146.9995922261157, 20.084795910663967, 20.88788081287123, 44.044618678548495, 277.097502661188, 53.845752021914635, 272.70589546872884, 499.66426934136587, 6.50477086358502, 157.82201354640281, 338.3797145711716, 12.69298233046145, 15.222679906239282, 374.8539441124159, 211.84102438329433, 1093.6262086987567, 28.64151380332523, 94.26597690251263, 624.6051310062776, 215.2061758249758, 161.9634760341259, 126.01685533255883, 12.62113853857138, 603.8525679221485, 27.62451809101348, 77.24274120958617, 299.32445287890033, 531.1581766333862, 41.44077743303003, 36.4165655367985, 108.59224490989696, 38.37244043992008, 8.486618239633529, 116.15990145794332, 79.13731317529015, 195.19053086734704, 84.25515203988223, 91.26787604418269, 350.9107185432332, 232.62780333039464, 91.03557590517643, 6.589261131048099, 283.01585719335003, 23.955025754394313, 63.41184423561138, 38.483440438160045]]"
1,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[295.4293552386664, 34.17607525475508, 718.22131428087, 20.603912480759323, 61.29437793208306, 154.92628431954552, 39.786888553023715, 112.79115957487393, 162.4249924784179, 20.585104807288626, 21.590578587617955, 11.576707036510248, 414.1309665237893, 707.1397839726434, 299.0415604146914, 479.2862795430252, 4.672769166064576, 175.184071731458, 308.1185471233575, 6.705343969132237, 6.334514217481118, 385.73415214258364, 313.7847764008927, 1685.4784992870552, 28.310706492655047, 54.62171261743507, 335.71775894937065, 158.9566477089548, 99.16908285850857, 175.62822818839203, 18.857979450568738, 485.4305468529897, 31.861112117501833, 86.22540306516261, 325.1026518467841, 536.7443388947307, 104.45862972697775, 41.74963140015828, 95.00459400583732, 47.91256564570037, 105.2055667643946, 178.02755923485387, 71.57557715078427, 171.9445921559421, 85.92675594687272, 80.32894246635463, 343.4802701963893, 159.29577980003899, 88.89669201217099, 11.061848742129584, 756.3522754855807, 20.226798173802898, 44.11886772376351, 45.11578222022335]]"
2,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[388.0723550077579, 25.959876882177493, 734.7072808517239, 12.197098448904907, 64.95579473991117, 114.89751129899867, 34.591732243565076, 74.0270137238222, 179.32660626105962, 20.736027964405977, 10.897666829397544, 42.575526717252856, 490.06242921901105, 866.7609175427281, 295.4196973137316, 505.1226479424932, 4.23778305697154, 148.61949335580084, 406.9769105906537, 7.655292509735928, 12.177729717961345, 327.74849847839306, 282.1267909344607, 1429.3899509718744, 29.605892070293734, 97.04168486013278, 385.6205185477993, 294.5037182366241, 241.42204367138658, 103.40566085780617, 12.561811337771386, 673.4775507752167, 26.01988392833841, 75.19226352029486, 294.1585562713644, 481.9894983790861, 168.95554955026557, 61.95577492574404, 57.1879405433466, 50.74608812164692, 98.57583122499284, 252.0187525302583, 79.19050122754672, 195.39838963301014, 101.77892785291742, 103.71125990310316, 295.2605699003862, 282.2023199309839, 88.23989785639098, 9.804022795775714, 1027.5234090839085, 33.29471775397047, 66.84151948580354, 42.52440433248801]]"
3,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[138.70467222892697, 68.33204789220488, 411.55412635935545, 15.436355075746002, 28.232667879459196, 156.86769761617592, 36.97843768885588, 50.86166909417953, 148.52418538775657, 19.119168987854753, 22.345225405495245, 18.538577711262157, 371.35872580580985, 711.2502821395373, 203.18722704318446, 484.81686196423266, 6.04900177031452, 27.11373193388529, 371.68751662206694, 6.228711412274865, 26.919759004927755, 834.130832472228, 203.96530340211405, 599.2168743505607, 30.276907513811658, 31.540394795878353, 575.0453611240166, 478.0746253624835, 329.59810214956354, 153.97837375873218, 19.636901125945048, 631.2410958273346, 31.528418899264928, 87.63572012099429, 292.3649908079434, 546.0194568764682, 92.22888616222863, 21.794409184700456, 29.501233907242593, 39.84904662869009, 116.14360179715143, 147.87381800979946, 76.18455774887829, 191.108301583014, 89.43658767348418, 35.81354846883956, 316.3612960514117, 364.4757144914653, 93.20802859765973, 11.07729012602905, 739.1371659643598, 31.573242524653462, 47.73070358285462, 45.00387954137043]]"
4,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[294.02900483456364, 65.07352185671472, 508.66120167135557, 24.64258159992407, 33.33783422316644, 159.77117766919594, 39.70117061950261, 66.65095686186257, 201.14292393665323, 17.80555490975712, 6.048669869639372, 23.159361922970056, 283.52458773589854, 484.3301027554049, 214.79295856993065, 498.7730437334624, 7.440507462020417, 43.210398206549385, 409.68027830596276, 6.357805996643123, 25.64429381511441, 486.36725452119094, 333.16479930186995, 1325.6568960051611, 33.296914848186994, 24.749192409429856, 300.7850459190028, 248.66932065475208, 156.33733172294393, 235.01006150758533, 14.914907269979498, 507.4203209441602, 35.48488175880304, 95.09579192616317, 285.37196740776363, 533.0333430088286, 48.64289807905169, 33.547115994732025, 127.46105528901002, 38.305244926351925, 12.557526469974889, 306.2014397442624, 81.80421773197358, 170.2321019479229, 95.55561080849992, 105.0504689643449, 347.1043365719852, 219.66251576302164, 94.2525308179729, 7.968059635131537, 1291.525578227681, 17.44644858975821, 72.14747606871063, 40.75697274961343]]"
5,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[491.6411487119735, 40.391884662202216, 755.2448394944468, 17.26378159454419, 45.70901175773911, 95.5771732177651, 35.92527938494868, 74.50118486883365, 152.6828521557921, 17.79254460816064, 16.653678503896884, 18.789383409836066, 399.9069995495945, 790.7592929839208, 242.97944085041905, 486.40761267387325, 5.745141846070096, 170.6280243508124, 376.0893242900144, 7.141057551398227, 10.911794439935274, 731.3525968760687, 330.56778333531577, 1406.868755052834, 28.36536010278194, 40.12170377923384, 485.6809339636918, 576.6424919193676, 332.50884209938886, 165.00632617811675, 13.422853095712663, 541.341409455471, 34.49681099265702, 100.85543545633953, 277.38419004536723, 470.1098544478273, 30.43285510359342, 40.90840697541637, 32.3104225663742, 41.61365267805661, 39.527299194361674, 154.3326318884054, 83.46697079771448, 203.24083746352375, 120.56172500690974, 86.0377691415694, 371.27757508467965, 168.12106430959577, 91.17562052589811, 8.459458350882386, 941.6538482032865, 18.912504213532145, 62.04290778675478, 27.496997889032546]]"
6,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[331.47031353128716, 51.11602852658426, 453.2106181223279, 17.76894100585626, 62.969018095272105, 139.11541819366477, 36.57646842297908, 70.8351147065915, 158.7515738220392, 18.958209487596257, 8.25485741727853, 44.435871186445944, 323.81346942398534, 30.949891001249252, 206.72666195350655, 494.2338074761634, 5.155239018895137, 132.39177771343117, 391.3882056537541, 9.555256212341986, 10.456678525703099, 788.24004040398, 245.23914102048678, 794.496731022335, 30.257328763125766, 76.74917935267143, 489.19854167203914, 598.0330239857601, 280.7201360019869, 189.30416232433544, 10.585844713371092, 557.6935032179094, 25.185963128799425, 68.01140951304652, 297.4375145853319, 515.3891376561127, 92.0133550890414, 34.090472005135936, 7.2317742727308, 46.3346197115327, 25.637088708026837, 296.1258887845188, 79.43894848335458, 183.4063574210507, 119.11744254624287, 85.48383240510928, 269.6195945219421, 281.90312661928624, 88.75222637891322, 9.46843044693767, 686.5998284320411, 27.560839554173498, 79.85077653746717, 28.99753047921263]]"
7,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[298.3020926430075, 35.70143800610271, 765.7302473290085, 20.604709251164167, 54.358911045134214, 95.27295961863484, 33.847542461007095, 124.79717690719144, 185.58541828521814, 19.55757467240532, 18.690970147475326, 40.48838782634537, 301.9064706754487, 89.3899939776351, 221.55144204333783, 505.25100540982453, 4.30529033122677, 112.29669573366877, 304.30748327343014, 12.374702934632438, 19.102434309927435, 634.4908609205818, 283.4804535200167, 821.5750658354826, 32.52342541820966, 57.284444612319774, 379.6811625460425, 418.5340977544459, 255.8197023976271, 205.38204083381945, 15.11614173784566, 548.4263604810338, 27.120267715942287, 70.8665558963443, 295.3247616980632, 522.5567709083023, 74.83589580185134, 46.471775090752715, 80.9609839045357, 37.200024009428226, 32.8248083694742, 131.28384046633704, 73.15197930877261, 188.58682226374611, 118.97858346308918, 79.86638760478016, 345.8132155139659, 232.03923070636006, 89.9777628771679, 11.945469047307117, 972.9606584753803, 30.730683961314853, 76.6788967625439, 24.540338039576504]]"
8,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[628.9294786426988, 42.904854507194266, 405.93015833827116, 7.689700388585366, 43.68659067046076, 186.65440387281026, 37.16734466267213, 119.19829100718071, 159.45286583227082, 20.969882769209928, 22.74304787881495, 11.423305431001385, 376.1899948406319, 289.602658322292, 278.2861782533704, 481.1999799766615, 7.531737737349375, 145.47589354596252, 391.73145735352426, 10.273362132219514, 25.039731823094765, 854.8412812315618, 244.93313889859309, 112.78629145242087, 30.165072004182925, 110.31869126006112, 441.0213679991818, 262.1566555985399, 145.18314907950707, 137.29224654307336, 23.99301671979724, 417.5332920483171, 31.41625731635079, 103.55546592105152, 290.7478130677673, 527.5105657051024, 51.695811840334095, 63.05205249985293, 125.94436421668732, 45.82739555034949, 24.303607873807394, 232.22436619877402, 79.96084460636558, 150.67206853003216, 81.90955357135135, 36.10440680517111, 277.6692884256942, 255.8101484800107, 92.6688289903206, 7.105747145778521, 515.3018524634865, 31.986606899479536, 37.08385071968659, 25.936867438093657]]"
9,"[[(0, 42), (1, 6), (1, 32), (13, 33), (13, 37), (14, 47), (25, 17), (33, 14), (33, 22), (33, 41), (6, 8), (6, 13), (6, 26), (41, 8), (41, 26), (43, 7), (43, 37), (2, 7), (7, 27), (34, 30), (34, 48), (36, 7), (3, 18), (3, 48), (8, 19), (18, 39), (48, 22), (48, 30), (4, 31), (4, 34), (5, 38), (5, 44), (38, 40), (23, 32), (27, 3), (35, 3), (35, 28), (35, 39), (19, 12), (19, 13), (12, 29), (12, 33), (10, 30), (11, 23), (24, 16), (24, 34), (46, 13), (46, 31), (16, 45), (16, 49), (47, 7), (39, 22), (39, 36), (20, 29)]]","[[523.8959531916437, 47.00198166797499, 633.1316997864029, 11.879322661582679, 50.222170851868796, 199.6840742251545, 36.17340216430202, 73.58115139291766, 176.0895326593597, 19.924465382048805, 14.404319602091912, 15.021658058754076, 472.087993721103, 761.018391096446, 192.2020337123777, 486.26808749418245, 7.782694197621015, 52.98001022425509, 389.0565125190023, 13.655325036129275, 22.581537458354017, 329.3459610046065, 210.8432619513659, 33.35642644461529, 29.427800717992277, 108.53633383118499, 420.00304527429233, 181.73605308060345, 89.43377486747353, 174.36161005750122, 10.487522785173406, 638.0363194849845, 32.504258825764886, 88.16436327990802, 280.8738774325852, 484.403212244664, 34.97970928540479, 58.919133806582586, 116.58512412667898, 37.64812838996456, 93.88695022492767, 256.72614604751465, 72.18890448398875, 200.74542582417573, 77.92747236023752, 54.708086187461106, 275.4310346970365, 401.43405565204114, 95.84770625205056, 11.363209885269528, 697.306496262641, 22.56521561362443, 63.61907270498154, 31.973320005919472]]"
