scene,edge,cost
0,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[333.2117497556016, 27.67267509208572, 29.45203000201684, 12.94589325612943, 251.09200286730675, 101.76066014161677, 13.040280184609436, 65.63485187673528, 185.922161965695, 768.131389718032, 5.093471933956827, 41.41544170544692, 359.3654515989815, 39.34825659871859, 32.74456020764667, 43.843704334748416, 196.29390998617592, 88.895354728863, 11.249149188789467, 196.96626176948584, 107.78831592521279, 36.8237050041445, 41.47736723723816, 48.40057500462364, 432.5551906644998, 191.61959215320005, 538.5510827728508, 495.8328296758598, 31.612686027758105, 141.36750694569474, 21.246419598014405, 31.366548938539996, 52.81167521920512, 40.63426983830273, 197.78503473042264, 187.61622767657562, 133.20344973382458, 70.02084616615646, 73.50887826863189, 44.91059690854895, 122.25826424160454, 55.191170301431455, 155.11398250292496, 432.3085561218114, 330.63020894702146, 181.21161749071024]]"
1,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[288.12254434890326, 19.54409554175694, 36.771652788785666, 22.294029106198227, 290.1724412635133, 9.462511407269204, 62.541277753840454, 126.24925786816117, 221.79397994211044, 779.1664780614635, 10.717587287994546, 54.61664192016977, 177.03269695872774, 65.61727009857529, 28.3875487500903, 46.3089933480476, 191.5788181428934, 116.00264458137295, 12.566351247134062, 194.2001119850181, 339.21343957748496, 36.22305250339076, 35.38373532920955, 58.45393258885559, 537.2565253508749, 368.6622669286844, 583.447292330281, 424.88344277433146, 37.781482230577815, 115.96521005172963, 16.642216818903076, 30.636021073356968, 112.56346218941692, 58.918304725683136, 143.44593925331716, 128.87063602160228, 66.76484779304933, 106.06516156559745, 77.09280249440856, 42.367975623381064, 128.21053317850385, 97.00208822317778, 179.25002482261402, 211.34638988744712, 290.89947176121643, 369.26254123331637]]"
2,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[286.8108766585427, 20.79210371224117, 29.691778082357715, 19.89684478247668, 285.5239054500271, 28.481929885889123, 65.77513377240112, 87.43307110150832, 305.3099551261545, 421.5166637072771, 7.903834487071142, 61.296649106216165, 197.36877405177998, 63.846435988236266, 27.789876982768092, 64.0437942828236, 305.27960723119594, 185.52586950877662, 11.999473714267047, 198.99263161464546, 367.8581823695909, 10.19628452840112, 39.66413943658182, 54.56122342882945, 525.4485236071285, 402.078888931512, 602.4748919050784, 560.1048812498806, 33.45701799748009, 110.27059661010267, 7.849237826353761, 45.6021069445826, 63.455174456493694, 74.29602733356501, 244.0437954471627, 159.985636594324, 150.3786787310316, 73.75902478775107, 80.29718262750404, 57.18188395496633, 54.22651726033787, 127.83984988841827, 168.4062968285693, 267.0906845364377, 306.2659935736739, 392.1280139370988]]"
3,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[220.57649722508322, 26.053915673413744, 33.71163138275942, 20.689339475823264, 303.090387212698, 10.889015380847525, 71.53674115124358, 139.97966421977452, 60.35819968617097, 646.4009007844364, 10.611864902463434, 51.72062288411449, 274.1645967358163, 31.100788115495753, 35.96934272946582, 64.07975000899691, 188.3876231903875, 167.67465097865391, 15.063299565584341, 199.79982399303103, 265.3699536060683, 37.65396719713951, 36.73395967137082, 48.65335481979585, 504.08646053179626, 380.49468065004487, 720.7372979891907, 549.0552217080433, 38.20365489746924, 106.599929779034, 4.4555842930170755, 37.09567722347231, 61.5978434644663, 47.86410772479082, 253.88059600195706, 246.5007463513117, 120.16102993076686, 99.38533682396164, 67.2720012469449, 43.40023196536253, 54.98084723650846, 100.34454544025316, 154.75127749917883, 340.15572778730245, 294.2701146489822, 219.17284468233296]]"
4,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[312.6936524165178, 16.063485052032025, 68.2921899430832, 11.537676579683938, 238.0848822487655, 69.09540835409975, 35.67883504859706, 166.9916640041685, 192.33793404419896, 647.049163192161, 7.226018568074994, 34.0245329255478, 444.6243884287482, 23.891808147458892, 32.34590524428717, 37.414695868980665, 157.13932708293254, 66.14705091767723, 13.452313255058428, 195.9652060280379, 250.51322683751573, 30.363078884390873, 35.30442804662959, 33.471289596328944, 107.20695093901563, 215.11835553503948, 849.9400386425123, 385.00371522131985, 30.408187736619617, 111.70678052806653, 34.48980407470958, 30.875387761072087, 144.22376324819245, 39.55639715516353, 105.74541065883506, 147.83495999758225, 109.93073851829804, 65.13839149262881, 71.77152221189512, 48.10340839173488, 89.69156555769948, 84.58833300153596, 179.55920292248697, 172.7000664555408, 249.8385280810404, 271.6441442474877]]"
5,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[311.14711094020714, 19.476580560186097, 54.76159160654017, 6.531386253120981, 116.18679972884219, 106.70982192557025, 25.412923579015953, 86.97764103069296, 119.64921720555819, 722.4875967953826, 8.420691082198397, 47.64849968588495, 378.4048052833261, 31.055222965664747, 32.2736635860544, 87.48189136861097, 146.21458907577636, 49.42874567362627, 12.429794166750149, 195.5238524013882, 264.1360275204546, 24.044870338359548, 41.25990297118312, 58.55783240528194, 335.5726594767781, 381.9819678168795, 604.2571273280065, 531.7682046866862, 30.801550651342932, 73.08789499737918, 11.810372942995723, 39.428355112141396, 115.91869477732625, 53.631868213307754, 260.0618009388527, 125.12362772106519, 143.63250357423607, 82.31227611401809, 74.75195088734246, 43.50983850294196, 97.75306367922454, 120.721974886667, 171.53767480578003, 141.3045899298458, 240.31801460481262, 181.66734562247407]]"
6,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[298.0683640100892, 28.428896697304136, 66.45734972631803, 22.321917993026773, 290.55095815714594, 129.9678715869262, 3.3894852319710527, 128.86578236989777, 173.82136667549958, 516.1200033990493, 10.110298498140923, 47.85338259578769, 202.09249976961894, 53.63942261012794, 31.470383954135812, 76.26726831766689, 249.7442705076284, 85.54541847804968, 12.572081513404063, 196.0516873290269, 393.5103151707904, 20.949455756688355, 39.93606235040226, 16.67901564886372, 195.81453714069323, 442.6757085285664, 669.6763613116899, 547.0740463684107, 33.130373286934834, 91.55211616434336, 31.508016403620037, 45.30605897961141, 82.55498414992701, 50.20445764185294, 251.79363666985725, 58.26545845014897, 78.07497256746575, 69.54360872939746, 70.79781504387334, 64.5314174232208, 113.13670939439687, 20.84133800069321, 172.2997630608241, 251.02177894422812, 246.20007831941, 233.2191840859523]]"
7,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[346.5523079863678, 19.856412110170176, 79.23411684488678, 16.419637892691327, 208.07157636975478, 35.60642695253905, 14.605428113744027, 93.76944009138246, 152.90891579447626, 686.6501423160336, 10.824357144713431, 41.170308163482126, 216.1073652658685, 32.77916695991975, 23.609661195606822, 48.57790654622936, 269.09261827080877, 130.83711624270677, 16.081424125561675, 197.7514734388138, 173.5288816258572, 38.90026303341929, 40.7759726506455, 14.652215602244897, 284.432509615919, 453.54580005454807, 731.0729722709895, 383.9730940913996, 32.25995104430068, 131.00944090309582, 32.26568939295002, 37.902645805311835, 162.0489516151724, 52.34976291428046, 183.0017194928813, 125.48255578843093, 110.50585953495165, 68.08542438305538, 80.82060875639867, 53.202651715614834, 112.22498215726444, 91.30204527547725, 157.29929417834188, 134.75368954981624, 167.73797877914646, 263.99793754793427]]"
8,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[296.1445483862125, 18.39749688961174, 62.77287434163096, 8.47287442783852, 322.4376813230024, 155.77193597118176, 15.345382081987367, 81.53093273911496, 282.62845025098807, 644.6192374124277, 9.292122445009406, 34.79759921312035, 255.51229597072023, 27.59379382619369, 24.664618723949488, 49.62578698944559, 50.06797546379626, 60.826611260836074, 13.146288597590367, 199.11148488554554, 363.5680181732344, 39.74810429672213, 41.63976502041797, 42.731398264391345, 184.36283749450368, 460.77168566801475, 799.4317410617205, 432.42265716039253, 35.26963098350679, 110.37564121829604, 6.410054812202404, 32.402203337574974, 165.4039043919023, 7.129456590495379, 182.53360521873452, 239.58472915515046, 144.44981344504743, 86.78873633006444, 77.09739349960536, 60.47529257505416, 135.40324223270366, 63.57796275297838, 144.42556033429778, 406.4713643720435, 161.30796454068343, 370.07448838217164]]"
9,"[[(1, 20), (10, 39), (17, 20), (17, 37), (37, 49), (15, 4), (15, 18), (20, 35), (21, 2), (42, 8), (3, 5), (5, 15), (5, 28), (12, 10), (12, 14), (12, 46), (12, 49), (19, 5), (32, 23), (32, 49), (41, 15), (41, 27), (41, 38), (44, 35), (46, 9), (46, 30), (4, 45), (36, 3), (36, 44), (45, 14), (34, 33), (6, 9), (6, 19), (23, 6), (23, 10), (23, 36), (29, 19), (29, 46), (35, 7), (35, 43), (7, 24), (8, 25), (8, 27), (40, 2), (40, 27), (47, 20)]]","[[331.3532571114402, 16.22112012845374, 75.99166889497562, 23.772911552651443, 149.73089484629338, 143.19636825270032, 6.043184208830876, 148.6779354660315, 37.42203373026481, 403.6979353069097, 10.12722631936229, 45.39670909751822, 180.21664434971052, 30.521435908506014, 28.077872737510347, 81.85042126948267, 192.5669921172732, 138.83902692381207, 16.956475261921348, 198.05268221627335, 215.17483753485598, 26.865068551976652, 40.25379921417957, 61.56433511419857, 273.4824476921041, 366.5731301658245, 553.5259049969505, 529.8701836450616, 36.9350699916497, 16.019686062930134, 19.60785454338769, 44.730509138773286, 85.66868271662707, 33.7856551657534, 190.97163935790985, 168.31826494362954, 66.30716358999328, 92.09282752355743, 73.68605052908701, 54.38814487606966, 54.21753414140447, 129.75108002874566, 194.10406959663183, 224.31466170188875, 137.79830371784587, 222.41502135889965]]"
